year,stock,source,target,sublist.holder,sublist.location,sublist.is_coreSource,sublist.table_source1,sublist.table_source2,sublist.table_source3,sublist.table_source4,market,group,taxcode.source,taxcode.target,china.note,X1,修正,非集團
2014,1513,中興電工機械股份有限公司,CHEM Corp.,1,不明,1,1,0,0,0,上市,G1513,33029464,NA,NA,NA,NA,NA
2014,1513,CHEM Corp.,CHEM J-V Limited,1,香港,0,1,0,0,0,上市,G1513,NA,NA,NA,NA,NA,NA
2014,1513,CHEM Corp.,CHEM POWER Corp,1,不明,0,1,0,0,0,上市,G1513,NA,NA,NA,NA,NA,NA
2014,1513,CHEM Corp.,CHEM Power Limited,1,香港,0,1,0,0,0,上市,G1513,NA,NA,NA,NA,NA,NA
2014,1513,CHEM Corp.,CHEM Power.Corp.,1,薩摩亞,0,0,1,0,0,上市,G1513,NA,NA,NA,NA,NA,NA
2014,1513,中興電工機械股份有限公司,CHEM USA CORP,1,不明,1,1,0,0,0,上市,G1513,33029464,NA,NA,NA,NA,NA
2014,1513,中興電工機械股份有限公司,CHEM USA CORPORATION,1,美國,0,0,1,0,0,上市,G1513,33029464,NA,NA,NA,NA,NA
2014,1513,中興電工機械股份有限公司,"H2 PowerTech, Inc.",0.992,不明,1,1,0,0,0,上市,G1513,33029464,NA,NA,NA,NA,NA
2014,1513,"H2 PowerTech, Inc.","H2 PowerTech, LLC.",1,美國,0,1,0,0,0,上市,G1513,NA,NA,NA,NA,NA,NA
2014,1513,中興電工機械股份有限公司,Hexa Fortune Travel Limited,1,香港,1,1,0,0,0,上市,G1513,33029464,NA,NA,NA,NA,NA
2014,1513,中興電工機械股份有限公司,力翔科技股份有限公司,0.4,台灣,0,0,1,0,0,上市,G1513,33029464,25115887,NA,NA,NA,NA
2014,1513,再投資大陸公司,三河國瑞電氣有限公司,0.49,china,0,0,0,1,0,上市,G1513,NA,NA,1,NA,NA,NA
2014,1513,技興機電(上海)國際貿易有限公司,上海振興停車管理有限公司,1,china,0,1,0,1,0,上市,G1513,NA,NA,NA,NA,NA,NA
2014,1513,再投資大陸公司,山東格瑞德中興空調有限公司,0.175,china,0,0,0,1,0,上市,G1513,NA,NA,1,NA,NA,NA
2014,1513,正興機電工程股份有限公司,山豐營造股份有限公司,1,台灣,0,1,0,0,0,上市,G1513,96891607,66538256,NA,NA,NA,NA
2014,1513,中興電工機械股份有限公司,中興傑達電能科技股份有限公司,0.825,台灣,1,1,0,0,0,上市,G1513,33029464,53965256,NA,NA,NA,NA
2014,1513,CHEM Power Limited,中興創元(瀋陽)高壓電氣有限公司,1,china,0,1,0,1,0,上市,G1513,NA,NA,NA,NA,NA,NA
2014,1513,中嘉國際投資股份有限公司,中興電工機械股份有限公司,NA,NA,0,0,0,0,1,上市,G1513,89400134,33029464,NA,NA,NA,NA
2014,1513,日日興投資股份有限公司,中興電工機械股份有限公司,NA,NA,0,0,0,0,1,上市,G1513,16441622,33029464,NA,NA,NA,NA
2014,1513,盛元投資股份有限公司,中興電工機械股份有限公司,NA,NA,0,0,0,0,1,上市,G1513,16631221,33029464,NA,NA,NA,NA
