year,stock,source,target,sublist.holder,sublist.location,sublist.is_coreSource,sublist.table_source1,sublist.table_source2,sublist.table_source3,sublist.table_source4,market,group,taxcode.source,taxcode.target,china.note,X1,修正,非集團
2013,6156,"K-Bridge Electronics Co., Ltd",Crystal Worle Finance Ltd,0,不明,0,1,0,0,0,上櫃,G6156,NA,NA,NA,NA,NA,NA
2013,6156,"K-Bridge Electronics Co., Ltd",F-Bridge Holding(Samoa)Limited,0,不明,0,1,0,0,0,上櫃,G6156,NA,NA,NA,NA,NA,NA
2013,6156,松上電子股份有限公司,"K-Bridge Electronics Co., Ltd",0,不明,1,1,0,0,0,上櫃,G6156,22944019,NA,NA,NA,NA,NA
2013,6156,松上電子股份有限公司,K-Bridge Electronics Pte. Ltd.,1,新加坡,1,1,0,0,0,上櫃,G6156,22944019,NA,NA,NA,NA,NA
2013,6156,"K-Bridge Electronics Co., Ltd",Moment Holding International Ltd.,0,不明,0,1,0,0,0,上櫃,G6156,NA,NA,NA,NA,NA,NA
2013,6156,松上模里西斯有限公司,Moment Holding International Ltd.,0.4122,薩摩亞,0,0,1,0,0,上櫃,G6156,NA,NA,NA,NA,NA,NA
2013,6156,松上電子股份有限公司,大洋光電有限公司,0,香港,1,0,1,0,0,上櫃,G6156,22944019,NA,NA,NA,NA,NA
2013,6156,松上模里西斯有限公司,吳江伏特電子工業有限公司,1,china,0,1,0,1,0,上櫃,G6156,NA,NA,NA,NA,NA,NA
2013,6156,松上電子股份有限公司,東泰沂科技股份有限公司,0,台灣,1,0,1,0,0,上櫃,G6156,22944019,12904256,NA,NA,NA,NA
2013,6156,Moment Holding International Ltd.,東莞聯橋電子有限公司,1,china,0,1,0,1,0,上櫃,G6156,NA,NA,NA,NA,NA,NA
2013,6156,松上模里西斯有限公司,松上電子(蘇州)有限公司,1,china,0,1,0,1,0,上櫃,G6156,NA,NA,NA,NA,NA,NA
2013,6156,承霈投資股份有限公司,松上電子股份有限公司,NA,NA,0,0,0,0,1,上櫃,G6156,25190365,22944019,NA,NA,NA,NA
2013,6156,城旭投資股份有限公司,松上電子股份有限公司,NA,NA,0,0,0,0,1,上櫃,G6156,28146771,22944019,NA,NA,NA,NA
2013,6156,松上電子股份有限公司,松上模里西斯有限公司,1,模里西斯,1,1,0,0,0,上櫃,G6156,22944019,NA,NA,NA,NA,NA
2013,6156,松上模里西斯有限公司,松大電子(廈門)有限公司,1,china,0,1,0,1,0,上櫃,G6156,NA,NA,NA,NA,NA,NA
2013,6156,松上電子股份有限公司,深圳中航數碼顯示科技有限公司,0.5352,china,1,0,1,1,0,上櫃,G6156,22944019,NA,NA,NA,NA,NA
2013,6156,松上模里西斯有限公司,福州福橋電子有限公司,1,china,0,1,0,1,0,上櫃,G6156,NA,NA,NA,NA,NA,NA
2013,6156,Crystal World Finance Ltd.,福州福橋電子有限公司,0,不明,0,1,0,0,0,上櫃,G6156,NA,NA,NA,NA,NA,NA
2013,6156,F-Bridge Holding (Samoa) Limited.,福州福橋電子有限公司,0,不明,0,1,0,0,0,上櫃,G6156,NA,NA,NA,NA,NA,NA
