year,stock,source,target,sublist.holder,sublist.location,sublist.is_coreSource,sublist.table_source1,sublist.table_source2,sublist.table_source3,sublist.table_source4,market,group,taxcode.source,taxcode.target,china.note,X1,修正,非集團
2016,2910,統領百貨股份有限公司,忠孝實業股份有限公司,0.2,台灣,1,0,1,0,0,上市,G2910,20937863,20937842,NA,NA,NA,NA
2016,2910,統領百貨股份有限公司,冠銓投資股份有限公司,1,台灣,1,1,0,0,0,上市,G2910,20937863,70803967,NA,NA,NA,NA
2016,2910,統領百貨股份有限公司,崧源投資股份有限公司,1,台灣,1,1,0,0,0,上市,G2910,20937863,70804017,NA,NA,NA,NA
2016,2910,一元投資股份有限公司,統領百貨股份有限公司,NA,NA,0,0,0,0,1,上市,G2910,84903426,20937863,NA,NA,NA,NA
2016,2910,金多利企業股份有限公司,統領百貨股份有限公司,NA,NA,0,0,0,0,1,上市,G2910,97323913,20937863,NA,NA,NA,NA
2016,2910,日益投資股份有限公司,統領百貨股份有限公司,NA,NA,0,0,0,0,1,上市,G2910,80518082,20937863,NA,NA,NA,NA
2016,2910,本源興業股份有限公司,統領百貨股份有限公司,NA,NA,0,0,0,0,1,上市,G2910,28211553,20937863,NA,NA,NA,NA
2016,2910,統領百貨股份有限公司,舜泰投資股份有限公司,1,台灣,1,1,0,0,0,上市,G2910,20937863,70803994,NA,NA,NA,NA
2016,2910,統領百貨股份有限公司,嘉峰投資股份有限公司,1,台灣,1,1,0,0,0,上市,G2910,20937863,70804157,NA,NA,NA,NA
2016,2910,統領百貨股份有限公司,德宏建設股份有限公司,1,台灣,1,1,0,0,0,上市,G2910,20937863,24473529,NA,NA,NA,NA
2016,2910,統領百貨股份有限公司,麗優國際股份有限公司,1,台灣,1,1,0,0,0,上市,G2910,20937863,53958369,NA,NA,NA,NA
