year,stock,source,target,sublist.holder,sublist.location,sublist.is_coreSource,sublist.table_source1,sublist.table_source2,sublist.table_source3,sublist.table_source4,market,group,taxcode.source,taxcode.target,china.note,X1,修正,非集團
2013,4946,紅心辣椒娛樂科技股份有限公司,Blue Panda Holding Limited,0.381,英屬維京群島,1,0,1,0,0,上櫃,G4946,28222209,NA,NA,NA,NA,NA
2013,4946,Perfect Galaxy Limited,Cayenne (Hong Kong) Limited,1,香港,0,0,1,0,0,上櫃,G4946,NA,NA,NA,NA,NA,NA
2013,4946,紅心辣椒娛樂科技股份有限公司,Perfect Galaxy Limited,0.519,英屬維京群島,1,0,1,0,0,上櫃,G4946,28222209,NA,NA,NA,NA,NA
2013,4946,Johnny Brothers Holding Ltd,紅心辣椒娛樂科技股份有限公司,NA,NA,0,0,0,0,1,上櫃,G4946,NA,28222209,NA,NA,NA,NA
2013,4946,Times Online Limited,紅心辣椒娛樂科技股份有限公司,NA,NA,0,0,0,0,1,上櫃,G4946,NA,28222209,NA,NA,NA,NA
2013,4946,JC Brothers Limited,紅心辣椒娛樂科技股份有限公司,NA,NA,0,0,0,0,1,上櫃,G4946,NA,28222209,NA,NA,NA,NA
2013,4946,尚大投資有限公司,紅心辣椒娛樂科技股份有限公司,NA,NA,0,0,0,0,1,上櫃,G4946,27959010,28222209,NA,NA,NA,NA
2013,4946,Blue Panda Holding Limited,夏亞信息技術(上海)有限公司,0.0622,china,0,0,0,1,0,上櫃,G4946,NA,NA,NA,NA,NA,NA
2013,4946,紅心辣椒娛樂科技股份有限公司,碩辣椒股份有限公司,0.52,台灣,1,1,0,0,0,上櫃,G4946,28222209,54173788,NA,NA,NA,NA
2013,4946,紅心辣椒娛樂科技股份有限公司,網石棒辣椒股份有限公司,0.35,台灣,1,0,1,0,0,上櫃,G4946,28222209,53918472,NA,NA,NA,NA
