year,stock,source,target,sublist.holder,sublist.location,sublist.is_coreSource,sublist.table_source1,sublist.table_source2,sublist.table_source3,sublist.table_source4,market,group,taxcode.source,taxcode.target,china.note,X1,修正,非集團
2016,8087,華鎂鑫科技股份有限公司,Netamin Communication Corp.,0.0396,美國,1,0,1,0,0,上櫃,G8087,16203494,NA,NA,NA,NA,NA
2016,8087,華鎂鑫科技股份有限公司,向熙科技股份有限公司,0.0717,台灣,1,0,1,0,0,上櫃,G8087,16203494,13088751,NA,NA,NA,NA
2016,8087,華鎂鑫科技股份有限公司,桑緹亞股份有限公司,0.0002,台灣,1,0,1,0,0,上櫃,G8087,16203494,28737109,NA,NA,NA,NA
2016,8087,華鎂鑫科技股份有限公司,富譽生技股份有限公司,1,台灣,1,1,0,0,0,上櫃,G8087,16203494,54308126,NA,NA,NA,NA
2016,8087,華鎂鑫科技股份有限公司,華哥多媒體科技股份有限公司,0.0814,台灣,1,0,1,0,0,上櫃,G8087,16203494,97579251,NA,NA,NA,NA
