year,stock,source,target,sublist.holder,sublist.location,sublist.is_coreSource,sublist.table_source1,sublist.table_source2,sublist.table_source3,sublist.table_source4,market,group,taxcode.source,taxcode.target,china.note,X1,修正,非集團
2014,8367,建懋投資股份有限公司,建新國際股份有限公司,NA,NA,0,0,0,0,1,公開發行,G8367,89944811,23250583,NA,NA,NA,NA
2014,8367,東和鋼鐵企業股份有限公司,建新國際股份有限公司,NA,NA,0,0,0,0,1,公開發行,G8367,75280209,23250583,NA,NA,NA,NA
2014,8367,豐興鋼鐵股份有限公司,建新國際股份有限公司,NA,NA,0,0,0,0,1,公開發行,G8367,55389357,23250583,NA,NA,NA,NA
