year,stock,source,target,sublist.holder,sublist.location,sublist.is_coreSource,sublist.table_source1,sublist.table_source2,sublist.table_source3,sublist.table_source4,market,group,taxcode.source,taxcode.target,china.note,X1,修正,非集團
2015,3294,英濟股份有限公司,"Megaforce Group Co., Ltd.",1,英屬維京群島,1,1,0,0,0,上櫃,G3294,86362776,NA,NA,NA,NA,NA
2015,3294,"Megaforce Group Co., Ltd.","Megaforce International Co., Ltd.",1,薩摩亞,0,1,0,0,0,上櫃,G3294,NA,NA,NA,NA,NA,NA
2015,3294,"Megaforce Group Co., Ltd.",Newforce Global Ltd.,1,英屬維京群島,0,1,0,0,0,上櫃,G3294,NA,NA,NA,NA,NA,NA
2015,3294,聯邦應用基因股份有限公司,Union Applied Gene Inc.,0.332,薩摩亞,0,1,0,0,0,上櫃,G3294,54321459,NA,NA,NA,NA,NA
2015,3294,Newforce Global Ltd.,上海上驊塗裝有限公司,1,china,0,1,0,1,0,上櫃,G3294,NA,NA,NA,NA,NA,NA
2015,3294,Union Applied Gene Inc.,上海美控生物科技有限公司,0.332,china,0,1,0,1,0,上櫃,G3294,NA,NA,NA,NA,NA,NA
2015,3294,"Megaforce International Co., Ltd.",上海英備精密模具有限公司,0.9,china,0,1,0,1,0,上櫃,G3294,NA,NA,NA,NA,NA,NA
2015,3294,上海英濟電子塑膠有限公司,上海英備精密模具有限公司,0.9,不明,0,1,0,0,0,上櫃,G3294,NA,NA,NA,NA,NA,NA
2015,3294,"Megaforce International Co., Ltd.",上海英濟電子塑膠有限公司,1,china,0,1,0,1,0,上櫃,G3294,NA,NA,NA,NA,NA,NA
2015,3294,"Megaforce International Co., Ltd.",東莞世鍵光電科技有限公司,1,china,0,1,0,1,0,上櫃,G3294,NA,NA,NA,NA,NA,NA
2015,3294,"Megaforce Group Co., Ltd.",東莞加工廠,1,china,0,0,0,1,0,上櫃,G3294,NA,NA,8,NA,NA,NA
2015,3294,"Megaforce International Co., Ltd.",東莞英樹電子科技有限公司,1,china,0,1,0,1,0,上櫃,G3294,NA,NA,NA,NA,NA,NA
2015,3294,上海美控生物科技有限公司,南京子之軒百貨貿易有限公司,0.332,china,0,1,0,1,0,上櫃,G3294,NA,NA,NA,NA,NA,NA
2015,3294,英濟股份有限公司,英錡科技股份有限公司,1,台灣,1,1,0,0,0,上櫃,G3294,86362776,42698789,NA,NA,NA,NA
2015,3294,英範投資股份有限公司,英濟股份有限公司,NA,NA,0,0,0,0,1,上櫃,G3294,80083621,86362776,NA,NA,NA,NA
2015,3294,麒康投資有限公司,英濟股份有限公司,NA,NA,0,0,0,0,1,上櫃,G3294,28800502,86362776,NA,NA,NA,NA
2015,3294,英濟股份有限公司,英濟香港有限公司,1,香港,1,1,0,0,0,上櫃,G3294,86362776,NA,NA,NA,NA,NA
2015,3294,裕承投資股份有限公司,英濟實業股份有限公司,1,台灣,0,1,0,0,0,上櫃,G3294,54276193,54842681,NA,NA,NA,NA
2015,3294,英濟股份有限公司,裕承投資股份有限公司,1,台灣,1,1,0,0,0,上櫃,G3294,86362776,54276193,NA,NA,NA,NA
2015,3294,裕承投資股份有限公司,聯邦應用基因股份有限公司,0.332,台灣,0,1,0,0,0,上櫃,G3294,54276193,54321459,NA,NA,NA,NA
2015,3294,聯邦應用基因股份有限公司,豐婷美漾國際有限公司,0.332,台灣,0,1,0,0,0,上櫃,G3294,54321459,28881645,NA,NA,NA,NA
2015,3294,"Megaforce International Co., Ltd.",蘇州英田電子科技有限公司,1,china,0,1,0,1,0,上櫃,G3294,NA,NA,NA,NA,NA,NA
