year,stock,source,target,sublist.holder,sublist.location,sublist.is_coreSource,sublist.table_source1,sublist.table_source2,sublist.table_source3,sublist.table_source4,market,group,taxcode.source,taxcode.target,china.note,X1,修正,非集團
2016,6404,COSMOPOLITAN TECHNOLOGY LIMITED,CHINA SMART WIRELESS TECHNOLOGY GROUP INC.,0.2443,開曼群島,0,0,1,0,0,上櫃,G6404,NA,NA,NA,NA,NA,NA
2016,6404,中國通訊多媒體集團有限公司,COSMOPOLITAN TECHNOLOGY LIMITED,1,英屬維京群島,1,1,0,0,0,上櫃,G6404,NA,NA,NA,NA,NA,NA
2016,6404,COSMOPOLITAN TECHNOLOGY LIMITED,GRAND TECH DEVELOPMENTS LIMITED,0.18,英屬維京群島,0,1,0,0,0,上櫃,G6404,NA,NA,NA,NA,NA,NA
2016,6111,Softstar International Inc.,JP Soft L.L.C.,0.2166,美國,0,0,1,0,0,上櫃,G6404,NA,NA,NA,NA,NA,NA
2016,6404,COSMOPOLITAN TECHNOLOGY LIMITED,KIRINMOBI TECHNOLOGY LIMITED,1,香港,0,1,0,0,0,上櫃,G6404,NA,NA,NA,NA,NA,NA
2016,6111,Softstar International Inc.,Mauritius Webstar Inc.,1,模里西斯,0,0,1,0,0,上櫃,G6404,NA,NA,NA,NA,NA,NA
2016,6111,Softstar Global Inc.,Prime Honour Holdings Limited.,1,塞席爾,0,0,1,0,0,上櫃,G6404,NA,NA,NA,NA,NA,NA
2016,6111,Softstar International Inc.,Softstar Animation Limited.,1,薩摩亞,0,0,1,0,0,上櫃,G6404,NA,NA,NA,NA,NA,NA
2016,6111,Softstar International Inc.,Softstar Global Inc.,1,模里西斯,0,0,1,0,0,上櫃,G6404,NA,NA,NA,NA,NA,NA
2016,6111,大宇資訊股份有限公司,Softstar International Inc.,1,開曼群島,1,1,0,0,0,上櫃,G6404,22874908,NA,NA,NA,NA,NA
2016,6404,COSMOPOLITAN TECHNOLOGY LIMITED,TOP1MOBI TECHNOLOGY COMPANY LIMITED,1,香港,0,1,0,0,0,上櫃,G6404,NA,NA,NA,NA,NA,NA
2016,6404,GRAND TECH DEVELOPMENTS LIMITED,WITSKIES LIMITED,1,香港,0,1,0,0,0,上櫃,G6404,NA,NA,NA,NA,NA,NA
2016,6404,COSMOPOLITAN TECHNOLOGY LIMITED,ZHANG PAY INFORMATION TECHNOLOGY INC.,0.25,開曼群島,0,0,1,0,0,上櫃,G6404,NA,NA,NA,NA,NA,NA
2016,6404,深圳惠佑嘉通科技有限公司,上海星凡軟件開發有限公司,1,china,0,1,0,1,0,上櫃,G6404,NA,NA,NA,NA,NA,NA
2016,6404,再投資大陸公司,上海移卓網路科技有限公司,0.2443,china,0,0,0,1,0,上櫃,G6404,NA,NA,NA,NA,NA,NA
