year,stock,source,target,sublist.holder,sublist.location,sublist.is_coreSource,sublist.table_source1,sublist.table_source2,sublist.table_source3,sublist.table_source4,market,group,taxcode.source,taxcode.target,china.note,X1,修正,非集團
2013,2025,千興不銹鋼股份有限公司,千鼎國際(BVI) 有限公司,1,英屬維京群島,0,1,0,0,0,上市,G2025,70005915,NA,NA,NA,NA,NA
2013,2025,千興不銹鋼股份有限公司,千盈投資股份有限公司,0.9999,台灣,0,1,0,0,0,上市,G2025,70005915,97034723,NA,NA,NA,NA
2013,2025,千興不銹鋼股份有限公司,千億投資股份有限公司,0.9999,台灣,0,1,0,0,0,上市,G2025,70005915,16448414,NA,NA,NA,NA
2013,2025,千興不銹鋼股份有限公司,摩力美科技股份有限公司,0.9999,台灣,0,0,1,0,0,上市,G2025,70005915,16837151,NA,NA,NA,NA
