year,stock,source,target,sublist.holder,sublist.location,sublist.is_coreSource,sublist.table_source1,sublist.table_source2,sublist.table_source3,sublist.table_source4,market,group,taxcode.source,taxcode.target,china.note,X1,修正,非集團
2016,3665,BIZLINK HOLDING INC.,?????株式會社,1,日本,0,1,0,0,0,上市,G3665,NA,NA,NA,NA,NA,NA
2016,3665,BIZLINK HOLDING INC.,ACCELL CORPORATION,1,美國,0,1,0,0,0,上市,G3665,NA,NA,NA,NA,NA,NA
2016,3665,BIZLINK HOLDING INC.,ADEL ENTERPRISES CORPORATION,1,英屬維京群島,0,1,0,0,0,上市,G3665,NA,NA,NA,NA,NA,NA
2016,3665,"BIZLINK TECH, INC.",ARISE SOLUTION INC.,0.48,美國,0,0,1,0,0,上市,G3665,NA,NA,NA,NA,NA,NA
2016,3665,BIZLINK TECHNOLOGY INC.,"BAE BAYSIDE, LLC",0,美國,0,1,0,0,0,上市,G3665,NA,NA,NA,NA,NA,NA
2016,3665,ZELLWOOD INTERNATIONAL CORPORATION,BIZCONN INTERNATIONAL CORPORATION,1,薩摩亞,0,1,0,0,0,上市,G3665,NA,NA,NA,NA,NA,NA
2016,3665,BIZLINK HOLDING INC.,BIZCONN TECHNOLOGY INC.,1,美國,0,1,0,0,0,上市,G3665,NA,NA,NA,NA,NA,NA
2016,3665,BIZLINK HOLDING INC.,BIZLINK (BVI) CORP.,1,英屬維京群島,0,1,0,0,0,上市,G3665,NA,NA,NA,NA,NA,NA
2016,3665,BIZLINK TECHNOLOGY (S.E.A.) SDN. BHD.,BIZLINK INTERCONNECT TECHNOLOGY (INDIA) PRIVATE,1,印度,0,1,0,0,0,上市,G3665,NA,NA,NA,NA,NA,NA
2016,3665,BIZLINK HOLDING INC.,"BIZLINK TECH, INC.",1,美國,0,1,0,0,0,上市,G3665,NA,NA,NA,NA,NA,NA
2016,3665,BIZLINK HOLDING INC.,BIZLINK TECHNOLOGY (IRELAND) LTD.,1,愛爾蘭,0,1,0,0,0,上市,G3665,NA,NA,NA,NA,NA,NA
2016,3665,BIZLINK HOLDING INC.,BIZLINK TECHNOLOGY (S.E.A.) SDN. BHD.,1,馬來西亞,0,1,0,0,0,上市,G3665,NA,NA,NA,NA,NA,NA
2016,3665,BIZLINK HOLDING INC.,BIZLINK TECHNOLOGY INC.,1,美國,0,1,0,0,0,上市,G3665,NA,NA,NA,NA,NA,NA
2016,3665,BIZLINK TECHNOLOGY INC.,"BOBI,LLC",1,美國,0,1,0,0,0,上市,G3665,NA,NA,NA,NA,NA,NA
2016,3665,BIZLINK (BVI) CORP.,JO YEH COMPANY LIMITED,1,香港,0,1,0,0,0,上市,G3665,NA,NA,NA,NA,NA,NA
2016,3665,BIZLINK HOLDING INC.,"OPTIWORKS, INC.",1,美國,0,1,0,0,0,上市,G3665,NA,NA,NA,NA,NA,NA
2016,3665,BIZLINK HOLDING INC.,ZELLWOOD INTERNATIONAL CORPORATION,1,英屬維京群島,0,1,0,0,0,上市,G3665,NA,NA,NA,NA,NA,NA
2016,3665,JO YEH COMPANY LIMITED,佛山市南海城鉞電子有限公司,1,china,0,1,0,1,0,上市,G3665,NA,NA,NA,NA,NA,NA
2016,3665,BIZCONN INTERNATIONAL CORPORATION,康聯精密機電(深圳)有限公司,1,china,0,1,0,1,0,上市,G3665,NA,NA,NA,NA,NA,NA
2016,3665,敦順有限公司,通盈電業(深圳)有限公司,1,china,0,1,0,1,0,上市,G3665,NA,NA,NA,NA,NA,NA
2016,3665,ZELLWOOD INTERNATIONAL CORPORATION,傑聯國際電子(深圳)有限公司,1,china,0,1,0,1,0,上市,G3665,NA,NA,NA,NA,NA,NA
2016,3665,ADEL ENTERPRISES CORPORATION,敦順有限公司,1,香港,0,1,0,0,0,上市,G3665,NA,NA,NA,NA,NA,NA
2016,3665,"OPTIWORKS, INC.",翔光(上海)光通訊器材有限公司,1,china,0,1,0,1,0,上市,G3665,NA,NA,NA,NA,NA,NA
2016,3665,"OPTIWORKS, INC.",翔光光通訊器材(昆山)有限公司,1,china,0,1,0,1,0,上市,G3665,NA,NA,NA,NA,NA,NA
2016,3665,萬聯國際企業有限公司,翔耀電子(深圳)有限公司,1,china,0,1,0,1,0,上市,G3665,NA,NA,NA,NA,NA,NA
2016,3665,BIZLINK (BVI) CORP.,華展電子(深圳)有限公司,1,china,0,1,0,1,0,上市,G3665,NA,NA,NA,NA,NA,NA
2016,3665,BIZLINK HOLDING INC.,貿聯國際股份有限公司,1,台灣,0,1,0,0,0,上市,G3665,NA,96985421,NA,NA,NA,NA
2016,3665,ZELLWOOD INTERNATIONAL CORPORATION,貿聯電子(昆山)有限公司,1,china,0,1,0,1,0,上市,G3665,NA,NA,NA,NA,NA,NA
2016,3665,ADEL ENTERPRISES CORPORATION,新視電子(廈門)有限公司,1,china,0,1,0,1,0,上市,G3665,NA,NA,NA,NA,NA,NA
2016,3665,BIZLINK HOLDING INC.,萬聯國際企業有限公司,1,香港,0,1,0,0,0,上市,G3665,NA,NA,NA,NA,NA,NA
