year,stock,source,target,sublist.holder,sublist.location,sublist.is_coreSource,sublist.table_source1,sublist.table_source2,sublist.table_source3,sublist.table_source4,market,group,taxcode.source,taxcode.target,china.note,X1,修正,非集團
2016,3260,"ADATA HOLDINGS CO., LTD.","ADATA CAPITAL CO., LTD.",1,薩摩亞,0,1,0,0,0,上櫃,G3260,NA,NA,NA,NA,NA,NA
2016,3260,MACHDATA INTERMEDIACAO DE NEGOCIOS LTDA,ADATA ELECTRONICS BRAZIL S/A,0.7,不明,0,1,0,0,0,上櫃,G3260,NA,NA,NA,NA,NA,NA
2016,3260,威剛科技股份有限公司,"ADATA HOLDINGS CO., LTD.",1,開曼群島,1,1,0,0,0,上櫃,G3260,12861019,NA,NA,NA,NA,NA
2016,3260,MACHDATA INTERMEDIACAO DE NEGOCIOS LTDA,ADATA INTEGRATION BRAZIL S/A,0.7,不明,0,1,0,0,0,上櫃,G3260,NA,NA,NA,NA,NA,NA
2016,3260,威剛科技股份有限公司,"ADATA INTERNATIONAL (BVI) CO., LTD.",1,英屬維京群島,1,0,1,0,0,上櫃,G3260,12861019,NA,NA,NA,NA,NA
2016,3260,"ADATA HOLDINGS CO., LTD.","ADATA INVESTMENT CO., LTD.",1,薩摩亞,0,0,1,0,0,上櫃,G3260,NA,NA,NA,NA,NA,NA
2016,3260,"ADATA TECHNOLOGY HOLDINGS CO., LTD.","ADATA TECHNOLOGY (HK) CO., LTD.",1,香港,0,1,0,0,0,上櫃,G3260,NA,NA,NA,NA,NA,NA
2016,3260,"ADATA HOLDINGS CO., LTD.",ADATA TECHNOLOGY (INDIA) PVT. LTD.,1,印度,0,1,0,0,0,上櫃,G3260,NA,NA,NA,NA,NA,NA
2016,3260,威剛科技股份有限公司,"ADATA TECHNOLOGY (JAPAN) CO., LTD.",1,不明,1,1,0,0,0,上櫃,G3260,12861019,NA,NA,NA,NA,NA
2016,3260,MACHDATA INTERMEDIACAO DE NEGOCIOS LTDA,"ADATA TECHNOLOGY (KOREA) CO., LTD.",0.7,南韓,0,1,0,0,0,上櫃,G3260,NA,NA,NA,NA,NA,NA
2016,3260,威剛科技股份有限公司,"ADATA TECHNOLOGY (KOREA) CO., LTD.",1,南韓,1,1,0,0,0,上櫃,G3260,12861019,NA,NA,NA,NA,NA
2016,3260,MACHDATA INTERMEDIACAO DE NEGOCIOS LTDA,"ADATA TECHNOLOGY (U.S.A.) CO., LTD.",0.7,巴西,0,0,1,0,0,上櫃,G3260,NA,NA,NA,NA,NA,NA
