year,stock,source,target,sublist.holder,sublist.location,sublist.is_coreSource,sublist.table_source1,sublist.table_source2,sublist.table_source3,sublist.table_source4,market,group,taxcode.source,taxcode.target,china.note,X1,修正,非集團
2014,2847,豐寶財務管理顧問股份有限公司,大眾商業銀行股份有限公司,NA,NA,0,0,0,0,1,公開發行,G2847,70560981,86521079,NA,NA,NA,NA
2014,2847,培康有限公司,大眾商業銀行股份有限公司,NA,NA,0,0,0,0,1,公開發行,G2847,54176482,86521079,NA,NA,NA,NA
2014,2847,清園投資股份有限公司,大眾商業銀行股份有限公司,NA,NA,0,0,0,0,1,公開發行,G2847,79880731,86521079,NA,NA,NA,NA
2014,2847,弘光投資股份有限公司,大眾商業銀行股份有限公司,NA,NA,0,0,0,0,1,公開發行,G2847,16477796,86521079,NA,NA,NA,NA
2014,2847,光陽工業股份有限公司,大眾商業銀行股份有限公司,NA,NA,0,0,0,0,1,公開發行,G2847,75195800,86521079,NA,NA,NA,NA
2014,2847,博崴有限公司,大眾商業銀行股份有限公司,NA,NA,0,0,0,0,1,公開發行,G2847,54175667,86521079,NA,NA,NA,NA
2014,2847,勤育投資股份有限公司,大眾商業銀行股份有限公司,NA,NA,0,0,0,0,1,公開發行,G2847,13149321,86521079,NA,NA,NA,NA
2014,2847,大眾商業銀行股份有限公司,大眾綜合證券股份有限公司,0.3487,不明,0,1,0,0,0,公開發行,G2847,86521079,23418324,NA,NA,NA,NA
2014,6022,大眾綜合證券股份有限公司,大眾創業投資股份有限公司,1,台灣,0,0,1,0,0,上櫃,G2847,NA,54613688,NA,NA,NA,NA
2014,6022,大眾綜合證券股份有限公司,大眾期貨股份有限公司,0,台灣,0,0,1,0,0,上櫃,G2847,NA,24313220,NA,NA,NA,NA
