year,stock,source,target,sublist.holder,sublist.location,sublist.is_coreSource,sublist.table_source1,sublist.table_source2,sublist.table_source3,sublist.table_source4,market,group,taxcode.source,taxcode.target,china.note,X1,修正,非集團
2013,2371,大同股份有限公司,Absolute Alpha Limited,1,英屬維京群島,1,1,0,0,0,上市,G2371,11026506,NA,NA,NA,NA,NA
2013,2331,Venture Well Holdings Ltd.,Advazone International Ltd.,1,不明,0,1,0,0,0,上市,G2371,NA,NA,NA,NA,NA,NA
2013,2331,Venture Well Holdings Ltd.,Affirm International Ltd.,1,不明,0,1,0,0,0,上市,G2371,NA,NA,NA,NA,NA,NA
2013,2331,Venture Well Holdings Ltd.,Alpha Leader Ltd.,1,香港,0,1,0,0,0,上市,G2371,NA,NA,NA,NA,NA,NA
2013,2371,"Chih Sheng Investment (BVI) Co., Ltd.","Chih Sheng Holding Co., Ltd.",1,英屬維京群島,0,0,1,0,0,上市,G2371,NA,NA,NA,NA,NA,NA
2013,2371,志生投資股份有限公司,"Chih Sheng Investment (BVI) Co., Ltd.",1,英屬維京群島,0,1,0,0,0,上市,G2371,29037033,NA,NA,NA,NA,NA
2013,2331,精英電腦股份有限公司,"Dragon Asia Trading Co., Ltd.",1,英屬維京群島,1,1,0,0,0,上市,G2371,22449566,NA,NA,NA,NA,NA
2013,2331,精英電腦股份有限公司,ECS DE Mexico S.A. DE C.V.,0,不明,1,1,0,0,0,上市,G2371,22449566,NA,NA,NA,NA,NA
2013,2331,精英電腦股份有限公司,Elitegroup Computer Systems EU B.V.,1,荷蘭,1,1,0,0,0,上市,G2371,22449566,NA,NA,NA,NA,NA
2013,3579,綠能科技股份有限公司,ENERGY WELL INTERNATIONAL LIMITED,1,香港,0,1,0,0,0,上市,G2371,27335280,NA,NA,NA,NA,NA
2013,8085,福華電子股份有限公司,"Forward Development Co., Ltd.",1,英屬維京群島,1,1,0,0,0,上櫃,G2371,11825450,NA,NA,NA,NA,NA
2013,3579,ENERGY WELL INTERNATIONAL LIMITED,GOLDEN SUNNY LIMITED,1,不明,0,1,0,0,0,上市,G2371,NA,NA,NA,NA,NA,NA
2013,2442,凱銳光電股份有限公司,GOLDEN. KNIGHT LTD.,1,模里西斯,0,1,0,0,0,上市,G2371,27420770,NA,NA,NA,NA,NA
2013,2371,尚志半導體股份有限公司,GREATER POWER LIMITED,1,香港,0,1,0,0,0,上市,G2371,89487188,NA,NA,NA,NA,NA
2013,3519,綠能科技股份有限公司,"GREEN ENERGY TECHNOLOGY HOLDING CO., LTD.",0.5,泰國,1,0,1,0,0,上市,G2371,27335280,NA,NA,NA,NA,NA
2013,3519,"GREEN ENERGY TECHNOLOGY HOLDING CO., LTD.","GREEN ENERGY TECHNOLOGY IN (THAILAND) CO.,LTD",0,泰國,0,0,1,0,0,上市,G2371,NA,NA,NA,NA,NA,NA
2013,3519,"GREEN ENERGY TECHNOLOGY HOLDING CO., LTD.","GREEN ENERGY TECHNOLOGY INSTALLATION TEAM CO., LTD",0.7,泰國,0,0,1,0,0,上市,G2371,NA,NA,NA,NA,NA,NA
2013,2442,新美齊股份有限公司,Jeffrey,1,英屬維京群島,1,1,0,0,0,上市,G2371,22006274,NA,NA,NA,NA,NA
2013,3519,"GREEN ENERGY TECHNOLOGY HOLDING CO., LTD.","Lertla Thermal Power Co., LTD.",0.62,泰國,0,0,1,0,0,上市,G2371,NA,NA,NA,NA,NA,NA
2013,3519,"GREEN ENERGY TECHNOLOGY HOLDING CO., LTD.","MAEKHONG SOLAR POWER CO., LTD.",0.62,泰國,0,0,1,0,0,上市,G2371,NA,NA,NA,NA,NA,NA
2013,2331,"Dragon Asia Trading Co., Ltd.",Million Up Finance Ltd.,1,英屬維京群島,0,1,0,0,0,上市,G2371,NA,NA,NA,NA,NA,NA
2013,2331,精英電腦股份有限公司,PC Chips Holding Ltd.,0,不明,1,1,0,0,0,上市,G2371,22449566,NA,NA,NA,NA,NA
2013,3519,"GREEN ENERGY TECHNOLOGY HOLDING CO., LTD.","Phuphan Technology Co., Ltd.",0.62,泰國,0,0,1,0,0,上市,G2371,NA,NA,NA,NA,NA,NA
2013,2331,Affirm International Ltd.,"Protac International Computer, S.L.",1,西班牙,0,1,0,0,0,上市,G2371,NA,NA,NA,NA,NA,NA
2013,2371,Shan-Chih Asset International Holding Corporation,Shan-Chih Asset International (Hong Kong) Holding Limied,1,香港,0,1,0,0,0,上市,G2371,NA,NA,NA,NA,NA,NA
2013,2371,尚志資產開發股份有限公司,Shan-Chih Asset International Holding Corporation,1,薩摩亞,0,1,0,0,0,上市,G2371,29508603,NA,NA,NA,NA,NA
2013,2371,尚志投資股份有限公司,Shan-Chih International Holding Corporation,1,薩摩亞,0,1,0,0,0,上市,G2371,23983572,NA,NA,NA,NA,NA
2013,2371,尚志精密化學股份有限公司,"Shang Chih International Chemical Industry Co., Ltd.",1,英屬維京群島,0,1,0,0,0,上市,G2371,12306385,NA,NA,NA,NA,NA
2013,3519,"GREEN ENERGY TECHNOLOGY HOLDING CO., LTD.","SOMPHUM SOLAR POWER CO., LTD.",1,泰國,0,0,1,0,0,上市,G2371,NA,NA,NA,NA,NA,NA
2013,3519,"GREEN ENERGY TECHNOLOGY HOLDING CO., LTD.","SOMPRASONG INTERNATIONAL CO., LTD",1,泰國,0,0,1,0,0,上市,G2371,NA,NA,NA,NA,NA,NA
2013,2331,"Dragon Asia Trading Co., Ltd.","Super ECS Co., Ltd.",1,模里西斯,0,1,0,0,0,上市,G2371,NA,NA,NA,NA,NA,NA
2013,2331,精英電腦(美國)控股公司,"Super ECS USA, Inc.",1,美國,0,1,0,0,0,上市,G2371,NA,NA,NA,NA,NA,NA
2013,2371,大同股份有限公司,TATUNG CZECH s.r.o,1,捷克共和國,1,1,0,0,0,上市,G2371,11026506,NA,NA,NA,NA,NA
2013,2371,大同股份有限公司,Tatung Global Strategy Investment and Trading (BVI) Inc.,1,英屬維京群島,1,1,0,0,0,上市,G2371,11026506,NA,NA,NA,NA,NA
2013,2371,Absolute Alpha Limited,Tatung Information Technologies Corp.,1,美國,0,1,0,0,0,上市,G2371,NA,NA,NA,NA,NA,NA
2013,8099,大同世界科技股份有限公司,Tatung System Technologies Holding Ltd.,1,薩摩亞,1,1,0,0,0,上櫃,G2371,70771557,NA,NA,NA,NA,NA
2013,2371,大同墨西哥(股)公司,"TMX Logistics, Inc.",1,美國,0,1,0,0,0,上市,G2371,NA,NA,NA,NA,NA,NA
2013,2371,大同墨西哥(股)公司,TMX Technologies Inc.,1,美國,0,1,0,0,0,上市,G2371,NA,NA,NA,NA,NA,NA
2013,3519,ENERGY WELL INTERNATIONAL LIMITED,ULTRA ENERGY HOLDING LIMITED,0.8023,香港,0,1,0,0,0,上市,G2371,NA,NA,NA,NA,NA,NA
2013,2371,GREATER POWER LIMITED,ULTRA ENERGY HOLDING LIMITED,0.1977,香港,0,0,1,0,0,上市,G2371,NA,NA,NA,NA,NA,NA
2013,2331,Unity Investments Limited,Unique Sino Limited,1,薩摩亞,0,1,0,0,0,上市,G2371,NA,NA,NA,NA,NA,NA
2013,2331,精英電腦股份有限公司,Unitop International Corp.,1,英屬維京群島,1,1,0,0,0,上市,G2371,22449566,NA,NA,NA,NA,NA
2013,2331,精英電腦股份有限公司,Unity Investments Limited,1,薩摩亞,1,1,0,0,0,上市,G2371,22449566,NA,NA,NA,NA,NA
2013,2331,精英電腦(維京島)控股公司,Venture Well Holdings Ltd.,0.6845,不明,0,1,0,0,0,上市,G2371,NA,NA,NA,NA,NA,NA
2013,2371,志生香港控股有限公司,WTE-niche Ltd.,1,香港,0,1,0,0,0,上市,G2371,NA,NA,NA,NA,NA,NA
2013,8099,Tatung System Technologies Holding Ltd.,大世科技(上海)有限公司,1,china,0,1,0,1,0,上櫃,G2371,NA,NA,NA,NA,NA,NA
2013,2371,Shan-Chih International Holding Corporation,大同(上海)有限公司,1,china,0,1,0,0,0,上市,G2371,NA,NA,NA,NA,NA,NA
2013,2371,大同新加坡電機(股)公司,大同(上海)有限公司,1,china,0,1,0,1,0,上市,G2371,NA,NA,NA,NA,NA,NA
2013,2371,大同股份有限公司,大同大隈股份有限公司,0.49,台灣,0,0,1,0,0,上市,G2371,11026506,16083420,NA,NA,NA,NA
2013,2371,志生投資股份有限公司,大同中外貴金屬股份有限公司,0.49,台灣,0,0,1,0,0,上市,G2371,29037033,12137868,NA,NA,NA,NA
2013,2371,大同股份有限公司,大同日本(股)公司,1,日本,1,1,0,0,0,上市,G2371,11026506,NA,NA,NA,NA,NA
2013,2371,大同股份有限公司,大同世界科技股份有限公司,0.544,台灣,1,1,0,0,0,上市,G2371,11026506,70771557,NA,NA,NA,NA
2013,2371,大同股份有限公司,大同加拿大(股)公司,0,不明,1,1,0,0,0,上市,G2371,11026506,NA,NA,NA,NA,NA
