year,stock,source,target,sublist.holder,sublist.location,sublist.is_coreSource,sublist.table_source1,sublist.table_source2,sublist.table_source3,sublist.table_source4,market,group,taxcode.source,taxcode.target,china.note,X1,修正,非集團
2016,3252,海灣國際開發股份有限公司,中科大飯店股份有限公司,0.325,台灣,1,0,1,0,0,上櫃,G3252,84919932,12740022,NA,NA,NA,NA
2016,3252,中科大飯店股份有限公司,后豐商務會館股份有限公司,0.8621,台灣,0,0,1,0,0,上櫃,G3252,12740022,28808666,NA,NA,NA,NA
2016,3252,新中科事業股份有限公司,后豐商務會館股份有限公司,0.1379,台灣,0,0,1,0,0,上櫃,G3252,27388244,28808666,NA,NA,NA,NA
2016,3252,金石獎建設股份有限公司,海灣國際開發股份有限公司,NA,NA,0,0,0,0,1,上櫃,G3252,16410563,84919932,NA,NA,NA,NA
2016,3252,海功建設有限公司,海灣國際開發股份有限公司,NA,NA,0,0,0,0,1,上櫃,G3252,80574921,84919932,NA,NA,NA,NA
2016,3252,海灣國際開發股份有限公司,麥克善股份有限公司,0.6,台灣,1,1,0,0,0,上櫃,G3252,84919932,42655830,NA,NA,NA,NA
2016,3252,海灣國際開發股份有限公司,新中科事業股份有限公司,0.325,台灣,1,0,1,0,0,上櫃,G3252,84919932,27388244,NA,NA,NA,NA
2016,3252,中科大飯店股份有限公司,新幹線花園酒店股份有限公司,0.2738,台灣,0,0,1,0,0,上櫃,G3252,12740022,24248988,NA,NA,NA,NA
2016,3252,新中科事業股份有限公司,新幹線花園酒店股份有限公司,0.0833,台灣,0,0,1,0,0,上櫃,G3252,27388244,24248988,NA,NA,NA,NA
2016,3252,海灣國際開發股份有限公司,舞波比餐飲有限公司,1,台灣,1,1,0,0,0,上櫃,G3252,84919932,24820083,NA,NA,NA,NA
