year,stock,source,target,sublist.holder,sublist.location,sublist.is_coreSource,sublist.table_source1,sublist.table_source2,sublist.table_source3,sublist.table_source4,market,group,taxcode.source,taxcode.target,china.note,X1,修正,非集團
2016,5483,Aleo Solar GmbH,Aleo Solar Distribuzione Italia S.r.l.,1,義大利,0,1,0,0,0,上櫃,G5483,NA,NA,NA,NA,NA,NA
2016,5483,中美矽晶製品股份有限公司,Aleo Solar GmbH,1,德國,0,1,0,0,0,上櫃,G5483,47238650,NA,NA,NA,NA,NA
2016,5483,Aleo Solar GmbH,Aleo SunriseGmbH,1,德國,0,1,0,0,0,上櫃,G5483,NA,NA,NA,NA,NA,NA
2016,5483,SAS Sunrise Pte. Ltd.,AMLED International Systems Inc.,0,菲律賓,0,1,0,0,0,上櫃,G5483,NA,NA,NA,NA,NA,NA
2016,6488,環球晶圓股份有限公司,GlobalSemiconductor Inc.,1,開曼群島,0,1,0,0,0,上櫃,G5483,28113286,NA,NA,NA,NA,NA
2016,5483,環球晶圓股份有限公司,GlobalWafers Inc.,1,開曼群島,0,1,0,0,0,上櫃,G5483,28113286,NA,NA,NA,NA,NA
2016,5483,GlobalWafers Inc.,"GlobalWafers Japan Co., Ltd.",1,日本,0,0,1,0,0,上櫃,G5483,NA,NA,NA,NA,NA,NA
2016,5483,GlobalWafers Inc.,GlobiTech Incorporated,1,美國,0,1,0,0,0,上櫃,G5483,NA,NA,NA,NA,NA,NA
2016,6488,環球晶圓股份有限公司,Gwafers Singapore Pte.Ltd.,1,新加坡,0,1,0,0,0,上櫃,G5483,28113286,NA,NA,NA,NA,NA
2016,6488,"MEMC Electronic Materials, SpA",MEMC Electronic Materials France SarL,1,法國,0,1,0,0,0,上櫃,G5483,NA,NA,NA,NA,NA,NA
2016,6488,"MEMC Electronic Materials, SpA",MEMC Electronic Materials GmbH,1,德國,0,1,0,0,0,上櫃,G5483,NA,NA,NA,NA,NA,NA
2016,6488,SunEdison Semiconductor B.V.,"MEMC Electronic Materials, Sdn Bhd",1,馬來西亞,0,1,0,0,0,上櫃,G5483,NA,NA,NA,NA,NA,NA
2016,6488,SunEdison Semiconductor B.V.,"MEMC Electronic Materials, SpA",1,義大利,0,1,0,0,0,上櫃,G5483,NA,NA,NA,NA,NA,NA
