year,stock,source,target,sublist.holder,sublist.location,sublist.is_coreSource,sublist.table_source1,sublist.table_source2,sublist.table_source3,sublist.table_source4,market,group,taxcode.source,taxcode.target,china.note,X1,修正,非集團
2016,1605,華新麗華股份有限公司,Ace Result Global Limited,1,英屬維京群島,1,1,0,0,0,上市,G1605,35412204,NA,NA,NA,NA,NA
2016,5469,Success Ocean Investments Ltd.,Always Up Investments Limited,1,香港,0,1,0,0,0,上市,G1605,NA,NA,NA,NA,NA,NA
2016,2344,Newfound Asian Corporation,Baystar Holdings Ltd.,1,英屬維京群島,0,1,0,0,0,上市,G1605,NA,NA,NA,NA,NA,NA
2016,1605,華新麗華控股有限公司,"Borrego Solar Systems, Inc.",0.7787,美國,0,0,1,0,0,上市,G1605,NA,NA,NA,NA,NA,NA
2016,6116,瀚宇彩晶股份有限公司,Bradford Ltd.,1,薩摩亞,1,1,0,0,0,上市,G1605,16450500,NA,NA,NA,NA,NA
2016,6116,HannSpirit (BVI) Holding Ltd.,Brightpro Resources Ltd.,1,薩摩亞,0,1,0,0,0,上市,G1605,NA,NA,NA,NA,NA,NA
2016,6191,Dynamic Skyline Ltd.,Centralian Investments Limited,1,英屬維京群島,0,1,0,0,0,上市,G1605,NA,NA,NA,NA,NA,NA
2016,5469,Dynamic Skyline Ltd.,Class Choice Limited,1,英屬維京群島,0,1,0,0,0,上市,G1605,NA,NA,NA,NA,NA,NA
2016,5469,Success Ocean Investments Ltd.,CMK Global Brands Manufacture Ltd.,0.86,英屬維京群島,0,1,0,0,0,上市,G1605,NA,NA,NA,NA,NA,NA
2016,5469,Up First Investments Ltd.,Digital Sun Investments Ltd.,1,英屬維京群島,0,1,0,0,0,上市,G1605,NA,NA,NA,NA,NA,NA
2016,6191,精成科技股份有限公司,Dynamic Skyline Ltd.,1,英屬維京群島,0,1,0,0,0,上市,G1605,81069921,NA,NA,NA,NA,NA
2016,5469,Up First Investments Ltd.,Effort Growth Developments Ltd.,1,英屬維京群島,0,1,0,0,0,上市,G1605,NA,NA,NA,NA,NA,NA
2016,1605,華新麗華股份有限公司,Energy Pilot Limited,1,英屬維京群島,1,1,0,0,0,上市,G1605,35412204,NA,NA,NA,NA,NA
2016,8183,台灣精星科技股份有限公司,EVERBROAD INTERNATIONAL LTD.,1,薩摩亞,1,1,0,0,0,上櫃,G1605,23984925,NA,NA,NA,NA,NA
2016,5469,Digital Sun Investments Ltd.,Forever Line Ltd.,1,香港,0,1,0,0,0,上市,G1605,NA,NA,NA,NA,NA,NA
2016,6191,Up First Investments Ltd.,GBM UP (HK) Ltd.,1,香港,0,1,0,0,0,上市,G1605,NA,NA,NA,NA,NA,NA
2016,4919,Marketplace Management Limited,Goldbond LLC,1,美國,0,1,0,0,0,上市,G1605,NA,NA,NA,NA,NA,NA
2016,1605,Energy Pilot Limited,"Green Lake Capital, LLC.",1,美國,0,1,0,0,0,上市,G1605,NA,NA,NA,NA,NA,NA
2016,1605,Energy Pilot Limited,"Green Lake Exchange, LLC.",1,美國,0,1,0,0,0,上市,G1605,NA,NA,NA,NA,NA,NA
2016,1605,"Green Lake Capital, LLC.","Green Lake Exchange, LLC.",1,美國,0,0,1,0,0,上市,G1605,NA,NA,NA,NA,NA,NA
2016,6116,瀚宇彩晶股份有限公司,HannSpirit (BVI) Holding Ltd.,1,英屬維京群島,1,1,0,0,0,上市,G1605,16450500,NA,NA,NA,NA,NA
2016,6116,HannSpirit (BVI) Holding Ltd.,HANNSpree China Holdings Ltd.,1,模里西斯,0,1,0,0,0,上市,G1605,NA,NA,NA,NA,NA,NA
2016,6116,瀚宇彩晶股份有限公司,HANNSpree China Holdings Ltd.,1,模里西斯,0,0,1,0,0,上市,G1605,16450500,NA,NA,NA,NA,NA
2016,6116,Hannspree Europe Holdings B.V.,Hannspree Europe GmbH,1,德國,0,1,0,0,0,上市,G1605,NA,NA,NA,NA,NA,NA
2016,6116,Hannspree International Holdings Limited,Hannspree Europe Holdings B.V.,1,荷蘭,0,1,0,0,0,上市,G1605,NA,NA,NA,NA,NA,NA
2016,6116,瀚宇彩晶股份有限公司,Hannspree Inc.,0.3067,開曼群島,0,0,1,0,0,上市,G1605,16450500,NA,NA,NA,NA,NA
2016,6116,HannSpirit (BVI) Holding Ltd.,Hannspree International Holdings Limited,1,英屬維京群島,0,1,0,0,0,上市,G1605,NA,NA,NA,NA,NA,NA
2016,6116,瀚宇彩晶股份有限公司,Hannspree International Holdings Limited,1,英屬維京群島,0,0,1,0,0,上市,G1605,16450500,NA,NA,NA,NA,NA
2016,6116,Hannspree Europe Holdings B.V.,Hannspree Italia S.R.L.,1,義大利,0,1,0,0,0,上市,G1605,NA,NA,NA,NA,NA,NA
2016,6116,瀚宇彩晶股份有限公司,Hannspree Italia S.R.L.,1,義大利,0,0,1,0,0,上市,G1605,16450500,NA,NA,NA,NA,NA
2016,6116,Hannspree North AmericaHoldings Limited,Hannspree North America Inc.,1,不明,0,1,0,0,0,上市,G1605,NA,NA,NA,NA,NA,NA
2016,6116,Hannspree International Holdings Limited,Hannspree North AmericaHoldings Limited,1,美國,0,1,0,0,0,上市,G1605,NA,NA,NA,NA,NA,NA
2016,6116,Hannspree North AmericaHoldings Limited,Hannspree North AmericaHoldings Limited,1,美國,0,0,1,0,0,上市,G1605,NA,NA,NA,NA,NA,NA
2016,6116,瀚宇彩晶股份有限公司,Hannspree North AmericaHoldings Limited,1,美國,0,0,1,0,0,上市,G1605,16450500,NA,NA,NA,NA,NA
2016,6116,Hannspree Europe Holdings B.V.,Hannspree UK Ltd,1,英國,0,1,0,0,0,上市,G1605,NA,NA,NA,NA,NA,NA
2016,6116,瀚宇彩晶股份有限公司,Hannspree UK Ltd,1,英國,0,0,1,0,0,上市,G1605,16450500,NA,NA,NA,NA,NA
2016,5469,瀚宇博德股份有限公司,HannStar Board (BVI) Holdings Corp.,1,英屬維京群島,0,1,0,0,0,上市,G1605,23225071,NA,NA,NA,NA,NA
2016,5469,HannStar Board International Holdings Ltd.,HannStar Board (SAMOA) Holdings Corp.,1,薩摩亞,0,1,0,0,0,上市,G1605,NA,NA,NA,NA,NA,NA
2016,5469,HannStar Board International Holdings Ltd.,HannStar Board Holdings (Hong Kong) Ltd.,1,不明,0,1,0,0,0,上市,G1605,NA,NA,NA,NA,NA,NA
2016,5469,HannStar Board (BVI) Holdings Corp.,HannStar Board International Holdings Ltd.,1,開曼群島,0,1,0,0,0,上市,G1605,NA,NA,NA,NA,NA,NA
2016,5469,HannStar Board (BVI) Holdings Corp.,HannStar Board Investments (Hong Kong) Limited,1,香港,0,1,0,0,0,上市,G1605,NA,NA,NA,NA,NA,NA
2016,8183,台灣精星科技股份有限公司,"INFO-TEK HOLDING CO., LTD.",1,英屬維京群島,1,1,0,0,0,上櫃,G1605,23984925,NA,NA,NA,NA,NA
2016,1605,金澄建設股份有限公司,Joint Success Enterprises Limited,0.5095,英屬維京群島,0,1,0,0,0,上市,G1605,04378961,NA,NA,NA,NA,NA
2016,1605,華新麗華股份有限公司,Joint Success Enterprises Limited,0.4905,英屬維京群島,1,1,0,0,0,上市,G1605,35412204,NA,NA,NA,NA,NA
2016,2492,釜屋電機株式會社,Kamaya Electric (M) Sdn. Bhd.,1,不明,0,1,0,0,0,上市,G1605,NA,NA,NA,NA,NA,NA
2016,2492,釜屋電機株式會社,"Kamaya, Inc.",1,不明,0,1,0,0,0,上市,G1605,NA,NA,NA,NA,NA,NA
