year,stock,source,target,sublist.holder,sublist.location,sublist.is_coreSource,sublist.table_source1,sublist.table_source2,sublist.table_source3,sublist.table_source4,market,group,taxcode.source,taxcode.target,china.note,X1,修正,非集團
2016,5525,順天建設股份有限公司,台大興興業股份有限公司,0.95,台灣,1,1,0,0,0,上市,G5525,30820504,24325372,NA,NA,NA,NA
2016,5525,順天建設股份有限公司,佑澍建設股份有限公司,0.35,台灣,0,0,1,0,0,上市,G5525,30820504,16245086,NA,NA,NA,NA
2016,5525,順天建設股份有限公司,建高工程股份有限公司,1,台灣,1,1,0,0,0,上市,G5525,30820504,51485702,NA,NA,NA,NA
2016,5525,天興投資股份有限公司,順天建設股份有限公司,NA,NA,0,0,0,0,1,上市,G5525,12816628,30820504,NA,NA,NA,NA
2016,5525,品達投資股份有限公司,順天建設股份有限公司,NA,NA,0,0,0,0,1,上市,G5525,12820242,30820504,NA,NA,NA,NA
2016,5525,超大投資股份有限公司,順天建設股份有限公司,NA,NA,0,0,0,0,1,上市,G5525,70533423,30820504,NA,NA,NA,NA
2016,5525,天想投資股份有限公司,順天建設股份有限公司,NA,NA,0,0,0,0,1,上市,G5525,70607445,30820504,NA,NA,NA,NA
2016,5525,崇友投資股份有限公司,順天建設股份有限公司,NA,NA,0,0,0,0,1,上市,G5525,12789447,30820504,NA,NA,NA,NA
2016,5525,順得投資股份有限公司,順天建設股份有限公司,NA,NA,0,0,0,0,1,上市,G5525,84634437,30820504,NA,NA,NA,NA
2016,5525,順天建設股份有限公司,順鼎建設股份有限公司,0.55,台灣,1,1,0,0,0,上市,G5525,30820504,24945680,NA,NA,NA,NA
