year,stock,source,target,sublist.holder,sublist.location,sublist.is_coreSource,sublist.table_source1,sublist.table_source2,sublist.table_source3,sublist.table_source4,market,group,taxcode.source,taxcode.target,china.note,X1,修正,非集團
2013,2453,凌群電腦股份有限公司,CASEMaker Inc.,1,不明,1,1,0,0,0,上市,G2453,04967550,NA,NA,NA,NA,NA
2013,2453,凌群電腦股份有限公司,"DBMaker Japan, Inc.",0.4989,日本,1,0,1,0,0,上市,G2453,04967550,NA,NA,NA,NA,NA
2013,2453,凌群電腦股份有限公司,SYSCOM INTERNATIONAL INC.,1,開曼群島,1,0,1,0,0,上市,G2453,04967550,NA,NA,NA,NA,NA
2013,2453,凌群電腦股份有限公司,可取科技管理股份有限公司,0.975,台灣,1,1,0,0,0,上市,G2453,04967550,86868509,NA,NA,NA,NA
2013,2453,CASEMaker Inc.,西安凌安電腦有限公司,0.4811,china,0,1,0,1,0,上市,G2453,NA,NA,NA,NA,NA,NA
2013,2453,SYSCOM INTERNATIONAL INC.,西安凌安電腦有限公司,0.4811,不明,0,1,0,0,0,上市,G2453,NA,NA,NA,NA,NA,NA
2013,2453,凌群電腦股份有限公司,美商Casemaker Inc.,1,美國,1,0,1,0,0,上市,G2453,04967550,NA,NA,NA,NA,NA
2013,2453,凌群電腦股份有限公司,凌群電腦(泰國)有限公司,0.8977,泰國,1,1,0,0,0,上市,G2453,04967550,NA,NA,NA,NA,NA
2013,2453,可取科技管理股份有限公司,凌群電腦(泰國)有限公司,0.0057,泰國,0,0,1,0,0,上市,G2453,86868509,NA,NA,NA,NA,NA
2013,2453,CASEMaker Inc.,凌群電腦(深圳)有限公司,0.974,china,0,1,0,1,0,上市,G2453,NA,NA,NA,NA,NA,NA
2013,2453,SYSCOM INTERNATIONAL INC.,凌群電腦(深圳)有限公司,0.974,不明,0,1,0,0,0,上市,G2453,NA,NA,NA,NA,NA,NA
2013,2453,凌群電腦股份有限公司,凌群電腦(越南)有限公司,1,越南,1,1,0,0,0,上市,G2453,04967550,NA,NA,NA,NA,NA
2013,2453,凌群電腦股份有限公司,訊達電腦股份有限公司,0.1762,台灣,1,0,1,0,0,上市,G2453,04967550,30990747,NA,NA,NA,NA
2013,2453,凌群電腦股份有限公司,雲碼股份有限公司,0.5,台灣,1,0,1,0,0,上市,G2453,04967550,54176912,NA,NA,NA,NA
2013,2453,凌群電腦股份有限公司,網美科技股份有限公司,0.755,台灣,1,1,0,0,0,上市,G2453,04967550,70577688,NA,NA,NA,NA
2013,2453,凌群電腦股份有限公司,數美科技股份有限公司,0.9868,台灣,1,1,0,0,0,上市,G2453,04967550,12932507,NA,NA,NA,NA
