year,stock,source,target,sublist.holder,sublist.location,sublist.is_coreSource,sublist.table_source1,sublist.table_source2,sublist.table_source3,sublist.table_source4,market,group,taxcode.source,taxcode.target,china.note,X1,修正,非集團
2016,6272,驊德科技股份有限公司,BIGLAKE INTERNATIONAL LTD.,1,塞席爾,0,1,0,0,0,興櫃,G6272,29155278,NA,NA,NA,NA,NA
2016,6272,驊陞科技股份有限公司,"CABLETECH TECHNOLOGY CO., LTD",1,汶萊,1,1,0,0,0,興櫃,G6272,23610975,NA,NA,NA,NA,NA
2016,6272,"WIESON OVERSEA HOLDING CO., LTD.","WIESON AMERICA, INC.",1,美國,0,1,0,0,0,興櫃,G6272,NA,NA,NA,NA,NA,NA
2016,6272,"WIESON OVERSEA HOLDING CO., LTD.",WIESON ELECTRONIC (HK) LTD.,1,香港,0,1,0,0,0,興櫃,G6272,NA,NA,NA,NA,NA,NA
2016,6272,驊陞科技股份有限公司,"WIESON OVERSEA HOLDING CO., LTD.",1,薩摩亞,1,1,0,0,0,興櫃,G6272,23610975,NA,NA,NA,NA,NA
2016,6272,驊陞科技股份有限公司,光合齋生態科技股份有限公司,1,台灣,1,1,0,0,0,興櫃,G6272,23610975,54859182,NA,NA,NA,NA
2016,6272,開曼群島杰寶電子有限公司,江蘇驊盛車用電子股份有限公司,0.9598,china,0,1,0,1,0,興櫃,G6272,NA,NA,NA,NA,NA,NA
2016,6272,光合齋生態科技股份有限公司,東莞光合齋生態科技有限公司,1,china,0,1,0,1,0,興櫃,G6272,54859182,NA,NA,NA,NA,NA
2016,6272,"CABLETECH TECHNOLOGY CO., LTD",東莞國茂電線電纜科技有限公司,1,china,0,1,0,1,0,興櫃,G6272,NA,NA,NA,NA,NA,NA
2016,6272,開曼驊陞國際投資有限公司,東莞驊國電子有限公司,1,china,0,1,0,1,0,興櫃,G6272,NA,NA,NA,NA,NA,NA
2016,6272,BIGLAKE INTERNATIONAL LTD.,東莞驊德光聯光纖科技有限公司,1,china,0,1,0,1,0,興櫃,G6272,NA,NA,NA,NA,NA,NA
2016,6272,驊陞科技股份有限公司,開曼群島杰寶電子有限公司,1,開曼群島,1,1,0,0,0,興櫃,G6272,23610975,NA,NA,NA,NA,NA
2016,6272,驊陞科技股份有限公司,開曼驊陞國際投資有限公司,1,開曼群島,1,1,0,0,0,興櫃,G6272,23610975,NA,NA,NA,NA,NA
2016,6272,"WIESON OVERSEA HOLDING CO., LTD.",驊兆豐科技(深圳)有限公司,1,china,0,1,0,1,0,興櫃,G6272,NA,NA,NA,NA,NA,NA
2016,6272,驊陞科技股份有限公司,驊原科技股份有限公司,0.51,台灣,1,1,0,0,0,興櫃,G6272,23610975,28910579,NA,NA,NA,NA
2016,6272,江蘇驊盛車用電子股份有限公司,驊盛電子海安有限公司,1,china,0,1,0,1,0,興櫃,G6272,NA,NA,NA,NA,NA,NA
2016,6272,驊陞科技股份有限公司,驊德科技股份有限公司,0.51,台灣,1,1,0,0,0,興櫃,G6272,23610975,29155278,NA,NA,NA,NA
