year,stock,source,target,sublist.holder,sublist.location,sublist.is_coreSource,sublist.table_source1,sublist.table_source2,sublist.table_source3,sublist.table_source4,market,group,taxcode.source,taxcode.target,china.note,X1,修正,非集團
2016,9939,Hon Chuan Holding Limited,"HC (Asia) Holdings Co., Ltd.",1,開曼群島,0,1,0,0,0,上市,G9939,NA,NA,NA,NA,NA,NA
2016,9939,Hon Chuan Holding Limited,"Hon Chuan (Africa) Holdings Co., Ltd.",1,開曼群島,0,1,0,0,0,上市,G9939,NA,NA,NA,NA,NA,NA
2016,9939,Hon Chuan Holding Limited,"Hon Chuan (China) Holdings Co., Ltd.",0.7684,開曼群島,0,1,0,0,0,上市,G9939,NA,NA,NA,NA,NA,NA
2016,9939,"HC (Asia) Holdings Co., Ltd.",Hon Chuan (Myanmar) Co. Ltd,0.7,緬甸,0,1,0,0,0,上市,G9939,NA,NA,NA,NA,NA,NA
2016,9939,"HC (Asia) Holdings Co., Ltd.","Hon Chuan (Thailand) Co., Ltd.",1,泰國,0,1,0,0,0,上市,G9939,NA,NA,NA,NA,NA,NA
2016,9939,"Hon Chuan (Thailand) Co., Ltd.","Hon Chuan FD Packaging Co., Ltd.",0.65,泰國,0,1,0,0,0,上市,G9939,NA,NA,NA,NA,NA,NA
2016,9939,宏全國際股份有限公司,Hon Chuan Holding Limited,1,薩摩亞,1,1,0,0,0,上市,G9939,58176511,NA,NA,NA,NA,NA
2016,9939,"HC (Asia) Holdings Co., Ltd.",Hon Chuan Malaysia SDN. BHD.,1,馬來西亞,0,1,0,0,0,上市,G9939,NA,NA,NA,NA,NA,NA
2016,9939,"HC (Asia) Holdings Co., Ltd.","Hon Chuan Vietnam Co., Ltd.",1,越南,0,1,0,0,0,上市,G9939,NA,NA,NA,NA,NA,NA
2016,9939,"Hon Chuan (China) Holdings Co., Ltd.",Hon Hsing (SAMOA) Holding Limited,1,薩摩亞,0,1,0,0,0,上市,G9939,NA,NA,NA,NA,NA,NA
2016,9939,"Hon Chuan (Africa) Holdings Co., Ltd.",Hon Shi Mozambique Limitada,0.6,薩摩亞,0,1,0,0,0,上市,G9939,NA,NA,NA,NA,NA,NA
2016,9939,"HONLY Holding Co., Ltd.","HONLY FOOD & BEVERAGE CO., LTD.",1,柬埔寨,0,1,0,0,0,上市,G9939,NA,NA,NA,NA,NA,NA
2016,9939,"HC (Asia) Holdings Co., Ltd.","HONLY Holding Co., Ltd.",0.6,薩摩亞,0,1,0,0,0,上市,G9939,NA,NA,NA,NA,NA,NA
2016,9939,"HC (Asia) Holdings Co., Ltd.","HONLY INTERNATIONAL Co., Ltd.",0.49,柬埔寨,0,1,0,0,0,上市,G9939,NA,NA,NA,NA,NA,NA
2016,9939,Hon Chuan Holding Limited,Paean公司,0.2308,塞席爾,0,0,1,0,0,上市,G9939,NA,NA,NA,NA,NA,NA
2016,9939,"HC (Asia) Holdings Co., Ltd.",PT Hon Chuan Indonesia,1,印尼,0,1,0,0,0,上市,G9939,NA,NA,NA,NA,NA,NA
2016,9939,Hon Shi Mozambique Limitada,Shimada International Limitada,1,莫三鼻克,0,1,0,0,0,上市,G9939,NA,NA,NA,NA,NA,NA
2016,9939,宏全企業(蘇州)有限公司,上海丹貿公司,0.2561,china,0,0,0,1,0,上市,G9939,NA,NA,NA,NA,NA,NA
2016,9939,蘇州宏星食品包裝有限公司,安陽市宏全食品包裝有限公司,1,china,0,1,0,1,0,上市,G9939,NA,NA,NA,NA,NA,NA
2016,9939,銓合投資(蘇州)有限公司,安陽市宏全食品包裝有限公司,0,不明,0,1,0,0,0,上市,G9939,NA,NA,NA,NA,NA,NA
2016,9939,Hon Hsing (SAMOA) Holding Limited,宏全企業(長沙)有限公司,1,china,0,1,0,1,0,上市,G9939,NA,NA,NA,NA,NA,NA
2016,9939,佳吉實業有限公司,宏全企業(蘇州)有限公司,1,china,0,1,0,1,0,上市,G9939,NA,NA,NA,NA,NA,NA
2016,9939,Hon Chuan Holding Limited,宏全科技(寧波)有限公司,1,china,0,1,0,1,0,上市,G9939,NA,NA,NA,NA,NA,NA
2016,9939,Hon Hsing (SAMOA) Holding Limited,宏全食品包裝(太原)有限公司,1,china,0,1,0,1,0,上市,G9939,NA,NA,NA,NA,NA,NA
2016,9939,佳吉實業有限公司,宏全食品包裝(仙桃)有限公司,1,china,0,1,0,1,0,上市,G9939,NA,NA,NA,NA,NA,NA
2016,9939,佳吉實業有限公司,宏全食品包裝(清新)有限公司,1,china,0,1,0,1,0,上市,G9939,NA,NA,NA,NA,NA,NA
2016,9939,佳吉實業有限公司,宏全食品包裝(滁州)有限公司,1,china,0,1,0,1,0,上市,G9939,NA,NA,NA,NA,NA,NA
2016,9939,佳吉實業有限公司,宏全食品包裝(漳州)有限公司,1,china,0,1,0,1,0,上市,G9939,NA,NA,NA,NA,NA,NA
2016,9939,Hon Hsing (SAMOA) Holding Limited,宏全食品包裝(濟南)有限公司,1,china,0,1,0,1,0,上市,G9939,NA,NA,NA,NA,NA,NA
2016,9939,中華開發工業銀行股份有限公司,宏全國際股份有限公司,NA,NA,0,0,0,0,1,上市,G9939,11147207,58176511,NA,NA,NA,1
2016,9939,世月開發股份有限公司,宏全國際股份有限公司,NA,NA,0,0,0,0,1,上市,G9939,28494779,58176511,NA,NA,NA,NA
2016,9939,Hon Shi Mozambique Limitada,宏鑫莫三比克有限公司,1,莫三鼻克,0,1,0,0,0,上市,G9939,NA,NA,NA,NA,NA,NA
2016,9939,"Hon Chuan (China) Holdings Co., Ltd.",佳吉實業有限公司,1,香港,0,1,0,0,0,上市,G9939,NA,NA,NA,NA,NA,NA
2016,9939,蘇州宏星食品包裝有限公司,銓合投資(蘇州)有限公司,1,china,0,1,0,1,0,上市,G9939,NA,NA,NA,NA,NA,NA
2016,9939,Hon Hsing (SAMOA) Holding Limited,蘇州宏星食品包裝有限公司,1,china,0,1,0,1,0,上市,G9939,NA,NA,NA,NA,NA,NA
