year,stock,source,target,sublist.holder,sublist.location,sublist.is_coreSource,sublist.table_source1,sublist.table_source2,sublist.table_source3,sublist.table_source4,market,group,taxcode.source,taxcode.target,china.note,X1,修正,非集團
2013,3605,宏致電子股份有限公司,"ACECONN ELECTRONIC CO., LTD.",1,薩摩亞,1,1,0,0,0,上市,G3605,97257738,NA,NA,NA,NA,NA
2013,3605,宏致電子股份有限公司,"ACES (HONG KONG) ELECTRONIC CO., LTD.",1,薩摩亞,1,1,0,0,0,上市,G3605,97257738,NA,NA,NA,NA,NA
2013,3605,宏致電子股份有限公司,ACES PRECISION INDUSTRY PTE LTD.,1,新加坡,1,1,0,0,0,上市,G3605,97257738,NA,NA,NA,NA,NA
2013,3605,宏致電子股份有限公司,"ACESCONN HOLDINGS CO., LTD.",1,薩摩亞,1,1,0,0,0,上市,G3605,97257738,NA,NA,NA,NA,NA
2013,3605,"ACESCONN HOLDINGS CO., LTD.",ASIA CENTURY INVESTMENT LTD.,1,薩摩亞,0,1,0,0,0,上市,G3605,NA,NA,NA,NA,NA,NA
2013,3605,宏致電子股份有限公司,WELL PLAN GROUP LIMITED,1,薩摩亞,1,1,0,0,0,上市,G3605,97257738,NA,NA,NA,NA,NA
2013,3605,宏致電子股份有限公司,宏致日本株式會社,1,日本,1,1,0,0,0,上市,G3605,97257738,NA,NA,NA,NA,NA
2013,3605,中華開發創業投資股份有限公司,宏致電子股份有限公司,NA,NA,0,0,0,0,1,上市,G3605,80328870,97257738,NA,NA,NA,NA
2013,3605,威紀投資有限公司,宏致電子股份有限公司,NA,NA,0,0,0,0,1,上市,G3605,27978614,97257738,NA,NA,NA,NA
2013,3605,"ACECONN ELECTRONIC CO., LTD.",昆山宏致電子有限公司,1,china,0,1,0,1,0,上市,G3605,NA,NA,NA,NA,NA,NA
2013,3605,"ACECONN ELECTRONIC CO., LTD.",昆山奇致商貿有限公司,1,china,0,1,0,1,0,上市,G3605,NA,NA,NA,NA,NA,NA
2013,3605,"ACECONN ELECTRONIC CO., LTD.",東莞宏致電子有限公司,1,china,0,1,0,1,0,上市,G3605,NA,NA,NA,NA,NA,NA
2013,3605,宏致電子股份有限公司,威竑國際投資股份有限公司,1,台灣,1,1,0,0,0,上市,G3605,97257738,53177532,NA,NA,NA,NA
2013,3605,ACES PRECISION INDUSTRY PTE LTD.,重慶宏高電子有限公司,1,china,0,1,0,1,0,上市,G3605,NA,NA,NA,NA,NA,NA
2013,3605,ASIA CENTURY INVESTMENT LTD.,蘇州市加利斯精密金屬工藝製品有限公司,1,china,0,1,0,1,0,上市,G3605,NA,NA,NA,NA,NA,NA
