year,stock,source,target,sublist.holder,sublist.location,sublist.is_coreSource,sublist.table_source1,sublist.table_source2,sublist.table_source3,sublist.table_source4,market,group,taxcode.source,taxcode.target,china.note,X1,修正,非集團
2016,6288,聯嘉光電股份有限公司,"E.O.I. (BVI) CO., LTD.",1,英屬維京群島,1,0,1,0,0,興櫃,G3656,89396315,NA,NA,NA,NA,NA
2016,6288,聯嘉光電股份有限公司,Elite Star Global Ltd.,1,塞席爾,1,1,0,0,0,興櫃,G3656,89396315,NA,NA,NA,NA,NA
2016,6288,聯嘉光電股份有限公司,EXCELLENCE OPTO. INC.,1,美國,1,0,1,0,0,興櫃,G3656,89396315,NA,NA,NA,NA,NA
2016,6288,聯嘉光電股份有限公司,EXCELLENCE OPTO. SPAIN SA,1,西班牙,1,1,0,0,0,興櫃,G3656,89396315,NA,NA,NA,NA,NA
2016,6288,SUPER BRIGHT INVESTMENT INC.,REECH (HK) TRADING LTD.,1,香港,0,1,0,0,0,興櫃,G3656,NA,NA,NA,NA,NA,NA
2016,6288,聯嘉光電股份有限公司,SUPER BRIGHT INVESTMENT INC.,1,開曼群島,1,1,0,0,0,興櫃,G3656,89396315,NA,NA,NA,NA,NA
2016,6288,SUPER BRIGHT INVESTMENT INC.,東莞聯嘉光電有限公司,1,china,0,1,0,1,0,興櫃,G3656,NA,NA,NA,NA,NA,NA
2016,6288,SUPER BRIGHT INVESTMENT INC.,聯欣豐光電(深圳)有限公司,1,中國大陸,0,1,0,0,0,興櫃,G3656,NA,NA,NA,NA,NA,NA
2016,6288,鼎鈞投資股份有限公司,聯嘉光電股份有限公司,NA,NA,0,0,0,0,1,興櫃,G3656,16727696,89396315,NA,NA,NA,NA
2016,6288,真宏投資股份有限公司,聯嘉光電股份有限公司,NA,NA,0,0,0,0,1,興櫃,G3656,27343514,89396315,NA,NA,NA,NA
2016,6288,維善投資股份有限公司,聯嘉光電股份有限公司,NA,NA,0,0,0,0,1,興櫃,G3656,23471761,89396315,NA,NA,NA,NA
2016,6288,鈺欣投資有限公司,聯嘉光電股份有限公司,NA,NA,0,0,0,0,1,興櫃,G3656,53039975,89396315,NA,NA,NA,NA
2016,6288,CAIASIALTD,聯嘉光電股份有限公司,NA,NA,0,0,0,0,1,興櫃,G3656,NA,89396315,NA,NA,NA,NA
2016,6288,國禧投資股份有限公司,聯嘉光電股份有限公司,0.0465,NA,0,0,0,0,1,興櫃,G3656,16005327,89396315,NA,NA,NA,NA
