year,stock,source,target,sublist.holder,sublist.location,sublist.is_coreSource,sublist.table_source1,sublist.table_source2,sublist.table_source3,sublist.table_source4,market,group,taxcode.source,taxcode.target,china.note,X1,修正,非集團
2013,3005,Hot Link Technology Ltd.,ACE Continental Industries Ltd.,1,英屬維京群島,0,0,1,0,0,上市,G1229,NA,NA,NA,NA,NA,NA
2013,3005,Hot Link Technology Ltd.,Bellingham Investments Ltd.,1,薩摩亞,0,0,1,0,0,上市,G1229,NA,NA,NA,NA,NA,NA
2013,3706,Silver Star Developments Ltd.,Best Profit Ltd.,1,不明,0,1,0,0,0,上市,G1229,NA,NA,NA,NA,NA,NA
2013,1229,福龍有限公司,"Boc Lienhwa (B.V.I) Holding Co., Ltd.",0.0004,英屬維京群島,0,0,1,0,0,上市,G1229,NA,NA,NA,NA,NA,NA
2013,3706,Best Profit Ltd.,Booming Enterprises Inc.,1,不明,0,1,0,0,0,上市,G1229,NA,NA,NA,NA,NA,NA
2013,3706,Pacific China Corp.,Bright Crown Management Ltd.,1,不明,0,1,0,0,0,上市,G1229,NA,NA,NA,NA,NA,NA
2013,6235,華孚科技股份有限公司,Burton Consultants,1,薩摩亞,0,1,0,0,0,上市,G1229,35383165,NA,NA,NA,NA,NA
2013,1313,Constant Holdings Ltd.,Charmon,1,英屬維京群島,0,1,0,0,0,上市,G1229,NA,NA,NA,NA,NA,NA
2013,1313,聯成化學科技股份有限公司,Constant Holdings Ltd.,1,英屬維京群島,0,0,1,0,0,上市,G1229,04748660,NA,NA,NA,NA,NA
2013,1313,Constant Holdings Ltd.,Daywinn,1,英屬維京群島,0,1,0,0,0,上市,G1229,NA,NA,NA,NA,NA,NA
2013,1313,Constant Holdings Ltd.,Dragonoble,1,英屬維京群島,0,1,0,0,0,上市,G1229,NA,NA,NA,NA,NA,NA
2013,3706,Pacific China Corp.,Dynamic Star Investments Ltd.,1,不明,0,1,0,0,0,上市,G1229,NA,NA,NA,NA,NA,NA
2013,1313,Constant Holdings Ltd.,Faithouse,1,英屬維京群島,0,1,0,0,0,上市,G1229,NA,NA,NA,NA,NA,NA
2013,3706,神達電腦股份有限公司,Foreground Technology Ltd.,1,英屬維京群島,0,1,0,0,0,上市,G1229,47255708,NA,NA,NA,NA,NA
2013,2347,King's Eye Investments Ltd.,Fortune Ideal Ltd.,1,香港,0,1,0,0,0,上市,G1229,NA,NA,NA,NA,NA,NA
2013,1313,Constant Holdings Ltd.,Full Eminent,1,英屬維京群島,0,1,0,0,0,上市,G1229,NA,NA,NA,NA,NA,NA
2013,3005,Pacific Royale Ltd.,Getac (UK) Ltd.,1,英國,0,0,1,0,0,上市,G1229,NA,NA,NA,NA,NA,NA
2013,3005,Pacific Royale Ltd.,Getac Inc.,1,美國,0,1,0,0,0,上市,G1229,NA,NA,NA,NA,NA,NA
2013,3005,Pacific Royale Ltd.,Getac Technology GmbH,1,德國,0,1,0,0,0,上市,G1229,NA,NA,NA,NA,NA,NA
2013,1313,聯成化學科技股份有限公司,Glory Ace,1,英屬維京群島,0,0,1,0,0,上市,G1229,04748660,NA,NA,NA,NA,NA
2013,2347,King's Eye Investments Ltd.,Golden Thinking Ltd.,1,香港,0,1,0,0,0,上市,G1229,NA,NA,NA,NA,NA,NA
2013,1313,Constant Holdings Ltd.,Goldendust,1,英屬維京群島,0,1,0,0,0,上市,G1229,NA,NA,NA,NA,NA,NA
2013,1313,Constant Holdings Ltd.,Granfaith,1,英屬維京群島,0,1,0,0,0,上市,G1229,NA,NA,NA,NA,NA,NA
2013,1313,Constant Holdings Ltd.,Greaterise,1,英屬維京群島,0,1,0,0,0,上市,G1229,NA,NA,NA,NA,NA,NA
2013,3005,Pacific Royale Ltd.,Harbinger II (BVI) Venture Capital Corp.,0.4996,英屬維京群島,0,0,1,0,0,上市,G1229,NA,NA,NA,NA,NA,NA
2013,3706,Silver Star Developments Ltd.,Harbinger II (BVI) Venture Capital Corp.,0.4996,英屬維京群島,0,0,1,0,0,上市,G1229,NA,NA,NA,NA,NA,NA
