year,stock,source,target,sublist.holder,sublist.location,sublist.is_coreSource,sublist.table_source1,sublist.table_source2,sublist.table_source3,sublist.table_source4,market,group,taxcode.source,taxcode.target,china.note,X1,修正,非集團
2016,5312,Master Harvest Global Ltd.,"Eishou Optical Co,Ltd.",0.7,日本,0,0,1,0,0,上櫃,G5312,NA,NA,NA,NA,NA,NA
2016,8406,海昌隱形眼鏡有限公司,Gain Bless Management Ltd.,1,英屬維京群島,0,1,0,0,0,上櫃,G5312,NA,NA,NA,NA,NA,NA
2016,8406,"HYDRON INTERNATIONAL CO., LTD.","Ginko International Co., Ltd.",NA,NA,0,0,0,0,1,上櫃,G5312,NA,NA,NA,NA,NA,NA
2016,5312,"New Path International Co., Ltd.","Ginko International Co., Ltd.",0.1839,開曼群島,0,0,1,0,0,上櫃,G5312,NA,NA,NA,NA,NA,NA
2016,8406,OCEANHEART INTERNATIONAL LIMITED,"Ginko International Co., Ltd.",NA,NA,0,0,0,0,1,上櫃,G5312,NA,NA,NA,NA,NA,NA
2016,8406,Prosper Link International Ltd.,Haichang International Limited,1,香港,0,1,0,0,0,上櫃,G5312,NA,NA,NA,NA,NA,NA
2016,8406,Gain Bless Management Ltd.,Horien Optic (Malaysia) Sdn.Bhd.,0.7,馬來西亞,0,1,0,0,0,上櫃,G5312,NA,NA,NA,NA,NA,NA
2016,5312,永勝光學股份有限公司,Master Harvest Global Ltd.,1,安奎拉,0,0,1,0,0,上櫃,G5312,89616090,NA,NA,NA,NA,NA
2016,5312,寶島光學科技股份有限公司,"New Path International Co., Ltd.",1,模里西斯,0,1,0,0,0,上櫃,G5312,23530966,NA,NA,NA,NA,NA
2016,8406,"Ginko International Co., Ltd.",Prosper Link International Ltd.,1,英屬維京群島,0,0,1,0,0,上櫃,G5312,NA,NA,NA,NA,NA,NA
2016,8406,Master Harvest Global Ltd.,Yung Sheng Optical Japan Co. Ltd.,0.7,日本,0,1,0,0,0,上櫃,G5312,NA,NA,NA,NA,NA,NA
2016,4728,百晟投資有限公司,美生物科技股份有限公司,NA,NA,0,0,0,0,1,上櫃,G5312,54708740,12744147,NA,NA,NA,NA
2016,4728,寄生股份有限公司,美生物科技股份有限公司,NA,NA,0,0,0,0,1,上櫃,G5312,12808113,12744147,NA,NA,NA,NA
2016,4728,寶崴光學股份有限公司,美生物科技股份有限公司,NA,NA,0,0,0,0,1,上櫃,G5312,29176610,12744147,NA,NA,NA,NA
2016,8406,海昌隱形眼鏡有限公司,上海海儷恩隱形眼鏡有限公司,1,china,0,1,0,0,0,上櫃,G5312,NA,NA,NA,NA,NA,NA
2016,8406,海昌隱形眼鏡有限公司,上海富視遠隱形眼鏡有限公司,1,china,0,1,0,1,0,上櫃,G5312,NA,NA,NA,NA,NA,NA
2016,4728,美生物科技股份有限公司,北京享贊國際貿易有限公司,1,china,1,1,0,1,0,上櫃,G5312,12744147,NA,NA,NA,NA,NA
2016,8406,"Ginko International Co., Ltd.",永勝光學股份有限公司,1,台灣,0,1,0,0,0,上櫃,G5312,NA,89616090,NA,NA,NA,NA
2016,8406,Haichang International Limited,江蘇海倫隱形眼鏡有限公司,0.3,china,0,1,0,1,0,上櫃,G5312,NA,NA,NA,NA,NA,NA
2016,8406,海昌隱形眼鏡有限公司,江蘇海倫隱形眼鏡有限公司,0.7,china,0,1,0,0,0,上櫃,G5312,NA,NA,NA,NA,NA,NA
2016,5312,寶島光學科技股份有限公司,米蘭眼鏡精品企業股份有限公司,1,台灣,0,1,0,0,0,上櫃,G5312,23530966,84945045,NA,NA,NA,NA
2016,8406,Haichang International Limited,海昌隱形眼鏡有限公司,1,china,0,1,0,1,0,上櫃,G5312,NA,NA,NA,NA,NA,NA
2016,5312,再投資大陸公司,黑龍江省鼎太製藥有限公司,0.0909,china,0,0,0,1,0,上櫃,G5312,NA,NA,11,NA,NA,NA
2016,5312,再投資大陸公司,黑龍江海昌生物技術有限公司,0.1136,china,0,0,0,1,0,上櫃,G5312,NA,NA,11,NA,NA,NA
2016,5312,寶島光學科技股份有限公司,寶利徠光學科技股份有限公司,0.1425,台灣,1,0,1,0,0,上櫃,G5312,23530966,84449952,NA,NA,NA,NA
2016,5312,捷富投資股份有限公司,寶島光學科技股份有限公司,NA,NA,0,0,0,0,1,上櫃,G5312,13022999,23530966,NA,NA,NA,NA
2016,5312,智偉投資股份有限公司,寶島光學科技股份有限公司,NA,NA,0,0,0,0,1,上櫃,G5312,27228351,23530966,NA,NA,NA,NA
2016,5312,寶島電子股份有限公司,寶島光學科技股份有限公司,NA,NA,0,0,0,0,1,上櫃,G5312,22048921,23530966,NA,NA,NA,NA
2016,5312,寶島光學科技股份有限公司,寶祥光學股份有限公司,0.7,台灣,0,1,0,0,0,上櫃,G5312,23530966,47120961,NA,NA,NA,NA
2016,5312,寶島光學科技股份有限公司,寶崴光學股份有限公司,1,台灣,0,1,0,0,0,上櫃,G5312,23530966,29176610,NA,NA,NA,NA
