year,stock,source,target,sublist.holder,sublist.location,sublist.is_coreSource,sublist.table_source1,sublist.table_source2,sublist.table_source3,sublist.table_source4,market,group,taxcode.source,taxcode.target,china.note,X1,修正,非集團
2014,8946,凱昌開發股份有限公司,雙子星有線電視股份有限公司,NA,NA,0,0,0,0,1,公開發行,G8946,28448804,97160397,NA,NA,NA,NA
2014,8946,宏哲興業有限公司,雙子星有線電視股份有限公司,NA,NA,0,0,0,0,1,公開發行,G8946,28445715,97160397,NA,NA,NA,NA
2014,8946,和田投資股份有限公司,雙子星有線電視股份有限公司,NA,NA,0,0,0,0,1,公開發行,G8946,16729961,97160397,NA,NA,NA,NA
2014,9982,中嘉網路股份有限公司,三冠王有線電視股份有限公司,NA,NA,0,0,0,0,1,公開發行,G8946,23736138,96973683,NA,NA,NA,NA
2014,9982,和正股份有限公司,三冠王有線電視股份有限公司,NA,NA,0,0,0,0,1,公開發行,G8946,16729012,96973683,NA,NA,NA,NA
