year,stock,source,target,sublist.holder,sublist.location,sublist.is_coreSource,sublist.table_source1,sublist.table_source2,sublist.table_source3,sublist.table_source4,market,group,taxcode.source,taxcode.target,china.note,X1,修正,非集團
2016,5289,宜鼎國際股份有限公司,Innodisk Europe B.V.,1,荷蘭,1,1,0,0,0,上櫃,G5289,27565769,NA,NA,NA,NA,NA
2016,5289,宜鼎國際股份有限公司,Innodisk Global-M Corporation,1,模里西斯,1,1,0,0,0,上櫃,G5289,27565769,NA,NA,NA,NA,NA
2016,5289,宜鼎國際股份有限公司,Innodisk USA Corporation,1,美國,1,0,1,0,0,上櫃,G5289,27565769,NA,NA,NA,NA,NA
2016,5289,宜鼎國際股份有限公司,安提國際股份有限公司,0.7968,台灣,1,1,0,0,0,上櫃,G5289,27565769,54301806,NA,NA,NA,NA
2016,5289,宜鼎國際股份有限公司,宜鼎日本株式會社,1,日本,1,1,0,0,0,上櫃,G5289,27565769,NA,NA,NA,NA,NA
2016,5289,Innodisk Global-M Corporation,宜鼎芯存科技(深圳)有限公司,1,china,0,1,0,1,0,上櫃,G5289,NA,NA,NA,NA,NA,NA
2016,5289,睿鼎投資股份有限公司,宜鼎國際股份有限公司,NA,NA,0,0,0,0,1,上櫃,G5289,27535920,27565769,NA,NA,NA,NA
2016,5289,皮克朱投資有限公司,宜鼎國際股份有限公司,NA,NA,0,0,0,0,1,上櫃,G5289,24306353,27565769,NA,NA,NA,NA
2016,5289,宜鼎國際股份有限公司,捷鼎國際股份有限公司,0.3372,台灣,1,1,0,0,0,上櫃,G5289,27565769,24707667,NA,NA,NA,NA
2016,5289,宜鼎國際股份有限公司,巽晨國際股份有限公司,0.3027,台灣,1,0,1,0,0,上櫃,G5289,27565769,53531098,NA,NA,NA,NA
