year,stock,source,target,sublist.holder,sublist.location,sublist.is_coreSource,sublist.table_source1,sublist.table_source2,sublist.table_source3,sublist.table_source4,market,group,taxcode.source,taxcode.target,china.note,X1,修正,非集團
2013,3022,ICP Electronics Limited,Acquire System Inc.,0.4971,模里西斯,0,0,1,0,0,上市,G3022,NA,NA,NA,NA,NA,NA
2013,3022,Potency Inc.,Anewtech Systems Pte. Ltd.,0.3168,新加坡,0,0,1,0,0,上市,G3022,NA,NA,NA,NA,NA,NA
2013,3022,Rich Excel Corporation,Equilico Inc.,1,美國,0,1,0,0,0,上市,G3022,NA,NA,NA,NA,NA,NA
2013,3022,ICP Electronics Limited,Fortunetec International Corp.,1,模里西斯,0,1,0,0,0,上市,G3022,NA,NA,NA,NA,NA,NA
2013,3022,威強電工業電腦股份有限公司,ICP Electronics Limited,1,薩摩亞,0,1,0,0,0,上市,G3022,97445303,NA,NA,NA,NA,NA
2013,3022,Potency Inc.,IEI Technology USA Corporation,1,美國,0,1,0,0,0,上市,G3022,NA,NA,NA,NA,NA,NA
2013,3022,威強電工業電腦股份有限公司,Internet Application Technology Ltd.,1,薩摩亞,0,1,0,0,0,上市,G3022,97445303,NA,NA,NA,NA,NA
2013,3022,Internet Application Technology Ltd.,Lean Smart Ltd.,1,塞席爾,0,1,0,0,0,上市,G3022,NA,NA,NA,NA,NA,NA
2013,3022,威強電工業電腦股份有限公司,Potency Inc.,1,薩摩亞,0,1,0,0,0,上市,G3022,97445303,NA,NA,NA,NA,NA
2013,3022,Internet Application Technology Ltd.,Rich Excel Corporation,1,英屬維京群島,0,1,0,0,0,上市,G3022,NA,NA,NA,NA,NA,NA
2013,3022,Equilico Inc.,Suntend LLC,1,美國,0,1,0,0,0,上市,G3022,NA,NA,NA,NA,NA,NA
2013,3022,芯發威達電子(上海)有限公司,上海谷濱實業有限公司,1,china,0,1,0,1,0,上市,G3022,NA,NA,NA,NA,NA,NA
2013,3022,Potency Inc.,上海威強電工業電腦有限公司,1,china,0,1,0,1,0,上市,G3022,NA,NA,NA,NA,NA,NA
2013,3022,威強電工業電腦股份有限公司,百視美股份有限公司,1,台灣,0,1,0,0,0,上市,G3022,97445303,24410671,NA,NA,NA,NA
2013,3022,Fortunetec International Corp.,芯發威達電子(上海)有限公司,1,china,0,1,0,1,0,上市,G3022,NA,NA,NA,NA,NA,NA
2013,3022,Lean Smart Ltd.,威力工業網絡股份有限公司,0.4,台灣,0,0,1,0,0,上市,G3022,NA,28942349,NA,NA,NA,NA
2013,3022,威強電工業電腦股份有限公司,威強電工業電腦股份有限公司,1,台灣,0,1,0,0,0,上市,G3022,97445303,97445303,NA,NA,NA,NA
2013,3022,威聯通科技股份有限公司,威強電工業電腦股份有限公司,NA,NA,0,0,0,0,1,上市,G3022,80682695,97445303,NA,NA,NA,NA
2013,3022,威強電工業電腦股份有限公司,威聯通科技股份有限公司,0.2355,台灣,0,0,1,0,0,上市,G3022,97445303,80682695,NA,NA,NA,NA
2013,3022,威強電工業電腦股份有限公司,洋威數控股份有限公司,0.5,台灣,0,1,0,0,0,上市,G3022,97445303,54016606,NA,NA,NA,NA
2013,3022,再投資大陸公司,興威電腦(昆山)有限公司,0.4971,china,0,0,0,1,0,上市,G3022,NA,NA,1,NA,NA,NA
