year,stock,source,target,sublist.holder,sublist.location,sublist.is_coreSource,sublist.table_source1,sublist.table_source2,sublist.table_source3,sublist.table_source4,market,group,taxcode.source,taxcode.target,china.note,X1,修正,非集團
2015,1775,VIRAIN GREAT EASTERN LIMITED,DARDANCHEM SDN.BHD.,0.45,馬來西亞,0,0,1,0,0,公開發行,G1775,NA,NA,NA,NA,NA,NA
2015,1775,VIRAIN GREAT EASTERN LIMITED,ENVOPRO TECHNOLOGY LTD.,1,英屬維京群島,0,1,0,0,0,公開發行,G1775,NA,NA,NA,NA,NA,NA
2015,1775,LEAD CENTURY LIMITED,GREAT COURT LTD.,1,香港,0,1,0,0,0,公開發行,G1775,NA,NA,NA,NA,NA,NA
2015,1775,VIRAIN GREAT EASTERN LIMITED,"GREAT EASTERN RESINS INDUSTRIAL (VIETNAM) CO ., LTD.",1,不明,0,1,0,0,0,公開發行,G1775,NA,NA,NA,NA,NA,NA
2015,1775,大東樹脂化學股份有限公司,LEAD CENTURY LIMITED,1,英屬維京群島,1,1,0,0,0,公開發行,G1775,51008069,NA,NA,NA,NA,NA
2015,1775,LEAD CENTURY LIMITED,POINT KING LTD.,1,香港,0,1,0,0,0,公開發行,G1775,NA,NA,NA,NA,NA,NA
2015,1775,大東樹脂化學股份有限公司,VIRAIN GREAT EASTERN LIMITED,1,英屬維京群島,1,1,0,0,0,公開發行,G1775,51008069,NA,NA,NA,NA,NA
2015,1775,GREAT COURT LTD.,大東科技材料(昆山)有限公司,1,不明,0,1,0,0,0,公開發行,G1775,NA,NA,NA,NA,NA,NA
2015,1775,ENVOPRO TECHNOLOGY LTD.,中山安葆合成材料有限公司,1,china,0,1,0,1,0,公開發行,G1775,NA,NA,NA,NA,NA,NA
2015,1775,VIRAIN GREAT EASTERN LIMITED,印尼大東公司,0.49,印尼,0,0,1,0,0,公開發行,G1775,NA,NA,NA,NA,NA,NA
2015,1775,GREAT COURT LTD.,昆山大東公司,1,china,0,0,0,1,0,公開發行,G1775,NA,NA,7,NA,NA,NA
2015,1775,LEAD CENTURY LIMITED,東莞大東樹脂有限公司,1,china,0,1,0,1,0,公開發行,G1775,NA,NA,NA,NA,NA,NA
2015,1775,LEAD CENTURY LIMITED,南京大東樹脂化學有限公司,1,china,0,1,0,1,0,公開發行,G1775,NA,NA,NA,NA,NA,NA
2015,1775,LEAD CENTURY LIMITED,浙江大東樹脂有限公司,1,china,0,1,0,1,0,公開發行,G1775,NA,NA,NA,NA,NA,NA
2015,1775,VIRAIN GREAT EASTERN LIMITED,越南大東公司,1,越南,0,0,1,0,0,公開發行,G1775,NA,NA,NA,NA,NA,NA
2015,1775,LEAD CENTURY LIMITED,順德大東樹脂有限公司,1,china,0,1,0,1,0,公開發行,G1775,NA,NA,NA,NA,NA,NA
