year,stock,source,target,sublist.holder,sublist.location,sublist.is_coreSource,sublist.table_source1,sublist.table_source2,sublist.table_source3,sublist.table_source4,market,group,taxcode.source,taxcode.target,china.note,X1,修正,非集團
2014,1602,大鑫投資股份有限公司,太平洋電線電纜股份有限公司,NA,NA,0,0,0,0,1,公開發行,G1602,22819814,03064800,NA,NA,NA,NA
2014,1602,元遠實業股份有限公司,太平洋電線電纜股份有限公司,NA,NA,0,0,0,0,1,公開發行,G1602,23426794,03064800,NA,NA,NA,NA
2014,1602,長偉投資有限公司,太平洋電線電纜股份有限公司,NA,NA,0,0,0,0,1,公開發行,G1602,28471831,03064800,NA,NA,NA,NA
2014,1602,群鴻投資股份有限公司,太平洋電線電纜股份有限公司,NA,NA,0,0,0,0,1,公開發行,G1602,23357852,03064800,NA,NA,NA,NA
